"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2017/18",49,,,44787,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2017/18",81,,,275867,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2017/18",67,,,289292,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2016/17",64,,,44391,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2016/17",48,,,47250,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2016/17",80,,,282436,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2016/17",67,,,295787,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2015/16",63,,,45393,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2015/16",46,,,48145,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2015/16",79,,,280712,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2015/16",65,,,294802,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2014/15",60,,,47086,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2014/15",43,,,50070,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2014/15",77,,,272125,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2014/15",61,,,285567,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2013/14",53,,,55217,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2013/14",36,,,57480,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2013/14",72,,,257753,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2013/14",56,,,270881,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2024/25",59,,,49107,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2024/25",44,,,51160,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2024/25",79,,,232507,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2024/25",66,,,243248,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2023/24",60,,,51377,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2023/24",43,,,53335,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2023/24",79,,,238002,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2023/24",65,,,250429,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2022/23",60,,,53612,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2022/23",44,,,55488,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2022/23",78,,,241678,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2022/23",65,,,253569,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",,,,,"2021/22",57,,,55804,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",,,,,"2021/22",42,,,58078,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",,,,,"2021/22",76,,,242375,"Percentage",
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",,,,,"2021/22",63,,,253621,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White British",,,,,"2024/25",57,,,28944,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White British",,,,,"2024/25",40,,,30566,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White Irish",,,,,"2024/25",48,,,108,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White Irish",,,,,"2024/25",29,,,101,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Traveller of Irish heritage",,,,,"2024/25",34,,,166,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Traveller of Irish heritage",,,,,"2024/25",18,,,164,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Gypsy or Roma",,,,,"2024/25",41,,,485,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Gypsy or Roma",,,,,"2024/25",30,,,458,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other White background",,,,,"2024/25",63,,,2407,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other White background",,,,,"2024/25",50,,,2532,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Black Caribbean",,,,,"2024/25",61,,,1593,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Black Caribbean",,,,,"2024/25",45,,,1617,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Black African",,,,,"2024/25",64,,,682,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Black African",,,,,"2024/25",50,,,722,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White and Asian",,,,,"2024/25",64,,,780,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White and Asian",,,,,"2024/25",51,,,837,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Mixed background",,,,,"2024/25",64,,,1943,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Mixed background",,,,,"2024/25",49,,,1865,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Indian",,,,,"2024/25",75,,,404,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Indian",,,,,"2024/25",55,,,439,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Pakistani",,,,,"2024/25",66,,,2597,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Pakistani",,,,,"2024/25",52,,,2654,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Bangladeshi",,,,,"2024/25",68,,,1169,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Bangladeshi",,,,,"2024/25",52,,,1170,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Chinese",,,,,"2024/25",64,,,50,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Chinese",,,,,"2024/25",71,,,58,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Asian",,,,,"2024/25",63,,,904,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Asian",,,,,"2024/25",53,,,947,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Black Caribbean",,,,,"2024/25",67,,,743,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Black Caribbean",,,,,"2024/25",46,,,826,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Black African",,,,,"2024/25",66,,,2825,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Black African",,,,,"2024/25",50,,,2789,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other Black background",,,,,"2024/25",60,,,602,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other Black background",,,,,"2024/25",48,,,582,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","Any other ethnic group",,,,,"2024/25",59,,,1816,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","Any other ethnic group",,,,,"2024/25",47,,,1955,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White British",,,,,"2021/22",55,,,35075,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Boys","ethnicity","White British",,,,,"2021/22",40,,,36659,"Percentage",
"in11","Level of development at age 5","ethnicity_sex","E92000001","Country","England","sex","Girls","ethnicity","White Irish",,,,,"2021/22",45,,,132,"Percentage",
