"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in11","Level of development at age 5","geography_map",,"ITL2","Bedfordshire and Hertfordshire","seb","FSM eligible","area_name","Bedfordshire and Hertfordshire","quintile",1,,,"2025",45.932,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","seb","FSM eligible","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile",2,,,"2025",49.08,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cheshire","seb","FSM eligible","area_name","Cheshire","quintile",1,,,"2025",46.175,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cornwall and Isles of Scilly","seb","FSM eligible","area_name","Cornwall and Isles of Scilly","quintile",4,,,"2025",51.502,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cumbria","seb","FSM eligible","area_name","Cumbria","quintile",1,,,"2025",43.563,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Derbyshire and Nottinghamshire","seb","FSM eligible","area_name","Derbyshire and Nottinghamshire","quintile",2,,,"2025",49.167,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Devon","seb","FSM eligible","area_name","Devon","quintile",2,,,"2025",48.389,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Dorset and Somerset","seb","FSM eligible","area_name","Dorset and Somerset","quintile",3,,,"2025",49.322,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","East Anglia","seb","FSM eligible","area_name","East Anglia","quintile",1,,,"2025",46.245,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","East Yorkshire and Northern Lincolnshire","seb","FSM eligible","area_name","East Yorkshire and Northern Lincolnshire","quintile",4,,,"2025",52.529,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Essex","seb","FSM eligible","area_name","Essex","quintile",4,,,"2025",51.275,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","seb","FSM eligible","area_name","Gloucestershire, Wiltshire and Bath/Bristol area","quintile",2,,,"2025",47.643,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Greater Manchester","seb","FSM eligible","area_name","Greater Manchester","quintile",3,,,"2025",50.441,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Hampshire and Isle of Wight","seb","FSM eligible","area_name","Hampshire and Isle of Wight","quintile",4,,,"2025",51.375,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Herefordshire, Worcestershire and Warwickshire","seb","FSM eligible","area_name","Herefordshire, Worcestershire and Warwickshire","quintile",1,,,"2025",44.526,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Inner London - East","seb","FSM eligible","area_name","Inner London - East","quintile",5,,,"2025",60.521,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Inner London - West","seb","FSM eligible","area_name","Inner London - West","quintile",5,,,"2025",60.082,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Kent","seb","FSM eligible","area_name","Kent","quintile",4,,,"2025",51.106,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Lancashire","seb","FSM eligible","area_name","Lancashire","quintile",2,,,"2025",47.28,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Leicestershire, Rutland and Northamptonshire","seb","FSM eligible","area_name","Leicestershire, Rutland and Northamptonshire","quintile",3,,,"2025",49.58,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Lincolnshire","seb","FSM eligible","area_name","Lincolnshire","quintile",3,,,"2025",50,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Merseyside","seb","FSM eligible","area_name","Merseyside","quintile",3,,,"2025",49.531,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","North Yorkshire","seb","FSM eligible","area_name","North Yorkshire","quintile",1,,,"2025",45.838,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Northumberland, and Tyne and Wear","seb","FSM eligible","area_name","Northumberland, and Tyne and Wear","quintile",3,,,"2025",50.127,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Outer London - East and North East","seb","FSM eligible","area_name","Outer London - East and North East","quintile",5,,,"2025",60.155,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Outer London - South","seb","FSM eligible","area_name","Outer London - South","quintile",5,,,"2025",55.295,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Outer London - West and North West","seb","FSM eligible","area_name","Outer London - West and North West","quintile",5,,,"2025",55.937,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Shropshire and Staffordshire","seb","FSM eligible","area_name","Shropshire and Staffordshire","quintile",4,,,"2025",52.364,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","South Yorkshire","seb","FSM eligible","area_name","South Yorkshire","quintile",3,,,"2025",49.529,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Surrey, East and West Sussex","seb","FSM eligible","area_name","Surrey, East and West Sussex","quintile",1,,,"2025",46.688,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Tees Valley and Durham","seb","FSM eligible","area_name","Tees Valley and Durham","quintile",2,,,"2025",49.054,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","West Midlands","seb","FSM eligible","area_name","West Midlands","quintile",5,,,"2025",55.826,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","West Yorkshire","seb","FSM eligible","area_name","West Yorkshire","quintile",2,,,"2025",48.759,,,,"Percent",
