"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in13","Attainment at age 16","geography_map",,"ITL2","Bedfordshire and Hertfordshire","seb","FSM eligible","area_name","Bedfordshire and Hertfordshire","quintile",4,,,"2025",26.351,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","seb","FSM eligible","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile",4,,,"2025",26.035,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Cheshire","seb","FSM eligible","area_name","Cheshire","quintile",1,,,"2025",18.882,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Cornwall and Isles of Scilly","seb","FSM eligible","area_name","Cornwall and Isles of Scilly","quintile",1,,,"2025",21.54,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Cumbria","seb","FSM eligible","area_name","Cumbria","quintile",1,,,"2025",18.756,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Derbyshire and Nottinghamshire","seb","FSM eligible","area_name","Derbyshire and Nottinghamshire","quintile",2,,,"2025",23.007,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Devon","seb","FSM eligible","area_name","Devon","quintile",3,,,"2025",24.261,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Dorset and Somerset","seb","FSM eligible","area_name","Dorset and Somerset","quintile",3,,,"2025",23.674,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","East Anglia","seb","FSM eligible","area_name","East Anglia","quintile",2,,,"2025",23.256,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","East Yorkshire and Northern Lincolnshire","seb","FSM eligible","area_name","East Yorkshire and Northern Lincolnshire","quintile",3,,,"2025",23.695,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Essex","seb","FSM eligible","area_name","Essex","quintile",5,,,"2025",28.773,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","seb","FSM eligible","area_name","Gloucestershire, Wiltshire and Bath/Bristol area","quintile",2,,,"2025",22.214,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Greater Manchester","seb","FSM eligible","area_name","Greater Manchester","quintile",4,,,"2025",27.204,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Hampshire and Isle of Wight","seb","FSM eligible","area_name","Hampshire and Isle of Wight","quintile",1,,,"2025",20.932,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Herefordshire, Worcestershire and Warwickshire","seb","FSM eligible","area_name","Herefordshire, Worcestershire and Warwickshire","quintile",2,,,"2025",23.214,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Inner London - East","seb","FSM eligible","area_name","Inner London - East","quintile",5,,,"2025",39.577,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Inner London - West","seb","FSM eligible","area_name","Inner London - West","quintile",5,,,"2025",41.128,,,,"Percent",
"in13","Attainment at age 16","geography_map",,"ITL2","Kent","seb","FSM eligible","area_name","Kent","quintile",2,,,"2025",23.256,,,,"Percent",
