"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Bangladeshi",,,"2020-2025",8.278,3.515,18.273,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Black African",,,"2020-2025",7.125,3.886,12.707,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Black Caribbean",,,"2020-2025",8.647,4.195,16.987,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Chinese",,,"2020-2025",8.303,2.976,21.095,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Indian",,,"2020-2025",5.002,3.025,8.16,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Mixed",,,"2020-2025",5.473,2.89,10.122,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Other",,,"2020-2025",4.849,2.695,8.573,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Pakistani",,,"2020-2025",6.229,3.416,11.093,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","White British",,,"2020-2025",3.239,2.413,4.335,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","White other",,,"2020-2025",4.126,2.671,6.323,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Bangladeshi",,,"2020-2025",15.443,6.944,30.894,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Black African",,,"2020-2025",13.438,7.719,22.368,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Black Caribbean",,,"2020-2025",16.076,8.204,29.105,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Chinese",,,"2020-2025",15.486,6.161,33.837,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Indian",,,"2020-2025",9.628,5.979,15.145,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Mixed",,,"2020-2025",10.487,5.714,18.464,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Other",,,"2020-2025",9.349,5.528,15.38,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Pakistani",,,"2020-2025",11.849,6.829,19.777,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","White British",,,"2020-2025",6.345,5.005,8.013,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","White other",,,"2020-2025",8.011,5.191,12.168,,"Percent",
