"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","Disabled",,,"2014-2025 (combined)",7.501,5.642,9.962,624,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","Not disabled",,,"2014-2025 (combined)",2.89,2.443,3.405,4886,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","Disabled",,,"2014-2025 (combined)",8.728,6.88,11.058,754,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","Not disabled",,,"2014-2025 (combined)",3.129,2.694,3.626,5596,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","Disabled",,,"2014-2025 (combined)",9.099,7.228,11.333,804,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","Not disabled",,,"2014-2025 (combined)",4.081,3.614,4.616,6216,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","Disabled",,,"2014-2025 (combined)",13.3,10.735,16.201,627,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","Not disabled",,,"2014-2025 (combined)",3.822,3.297,4.418,4687,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","Disabled",,,"2014-2025 (combined)",15.163,12.778,17.927,784,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","Not disabled",,,"2014-2025 (combined)",5.731,5.075,6.474,4394,"Percent",
