"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Bangladeshi",,,"2014-2019",3.875,1.725,8.476,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Black African",,,"2014-2019",9.594,6.352,14.238,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Black Caribbean",,,"2014-2019",6.285,3.437,11.221,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Chinese",,,"2014-2019",5.746,2.719,11.735,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Indian",,,"2014-2019",4.677,3.067,7.07,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Mixed",,,"2014-2019",6.074,3.936,9.261,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Other",,,"2014-2019",5.898,3.694,9.289,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","Pakistani",,,"2014-2019",8.113,5.495,11.822,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","White British",,,"2014-2019",3.149,2.519,3.929,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Higher professional","ethnicity","White other",,,"2014-2019",2.921,2.053,4.141,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Bangladeshi",,,"2014-2019",8.428,3.976,16.984,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Black African",,,"2014-2019",19.502,13.816,26.8,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Black Caribbean",,,"2014-2019",13.278,7.706,21.921,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Chinese",,,"2014-2019",12.216,6.029,23.187,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Indian",,,"2014-2019",10.073,6.907,14.465,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Mixed",,,"2014-2019",12.864,8.796,18.433,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Other",,,"2014-2019",12.517,8.195,18.655,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","Pakistani",,,"2014-2019",16.775,12.227,22.58,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","White British",,,"2014-2019",6.909,5.944,8.017,,"Percent",
"in32","Unemployment","ethnicity_time_comparison","K02000001","country","United Kingdom","unemp_binary",,"seb","Lower working","ethnicity","White other",,,"2014-2019",6.427,4.86,8.455,,"Percent",
