"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","geography_caterpillar",,"ITL2","North Eastern Scotland","unemp_binary","1","itl2_adolescent_geo","North Eastern Scotland","quintile","5",,,"2018-2025",1.242,-0.859,3.342,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","North Yorkshire","unemp_binary","1","itl2_adolescent_geo","North Yorkshire","quintile","2",,,"2018-2025",-0.706,-2.6,1.189,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Northern Ireland","unemp_binary","1","itl2_adolescent_geo","Northern Ireland","quintile","2",,,"2018-2025",-0.662,-2.131,0.808,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Northumberland, and Tyne and Wear","unemp_binary","1","itl2_adolescent_geo","Northumberland, and Tyne and Wear","quintile","5",,,"2018-2025",2.38,0.744,4.015,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Outer London - East and North East","unemp_binary","1","itl2_adolescent_geo","Outer London - East and North East","quintile","5",,,"2018-2025",1.541,0.034,3.048,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Outer London - South","unemp_binary","1","itl2_adolescent_geo","Outer London - South","quintile","5",,,"2018-2025",1.997,0.131,3.863,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Outer London - West and North West","unemp_binary","1","itl2_adolescent_geo","Outer London - West and North West","quintile","5",,,"2018-2025",1.74,0.163,3.317,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Shropshire and Staffordshire","unemp_binary","1","itl2_adolescent_geo","Shropshire and Staffordshire","quintile","1",,,"2018-2025",-1.281,-2.852,0.29,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","South Yorkshire","unemp_binary","1","itl2_adolescent_geo","South Yorkshire","quintile","4",,,"2018-2025",0.214,-1.523,1.95,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Southern Scotland","unemp_binary","1","itl2_adolescent_geo","Southern Scotland","quintile","3",,,"2018-2025",-0.334,-2.173,1.506,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Surrey, East and West Sussex","unemp_binary","1","itl2_adolescent_geo","Surrey, East and West Sussex","quintile","1",,,"2018-2025",-0.998,-2.334,0.337,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","Tees Valley and Durham","unemp_binary","1","itl2_adolescent_geo","Tees Valley and Durham","quintile","3",,,"2018-2025",-0.141,-1.919,1.636,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","West Central Scotland","unemp_binary","1","itl2_adolescent_geo","West Central Scotland","quintile","1",,,"2018-2025",-1.247,-2.831,0.338,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","West Midlands","unemp_binary","1","itl2_adolescent_geo","West Midlands","quintile","4",,,"2018-2025",0.205,-1.05,1.459,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","West Wales and The Valleys","unemp_binary","1","itl2_adolescent_geo","West Wales and The Valleys","quintile","4",,,"2018-2025",0.283,-1.182,1.748,,"Percent","Random effect from a linear mixed-effects model"
"in32","Unemployment","geography_caterpillar",,"ITL2","West Yorkshire","unemp_binary","1","itl2_adolescent_geo","West Yorkshire","quintile","3",,,"2018-2025",-0.353,-1.797,1.09,,"Percent","Random effect from a linear mixed-effects model"
