"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","sex","Men",,,"2020-2025",3.948,2.947,5.26,1190,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","sex","Women",,,"2020-2025",2.773,1.979,3.9,1255,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","sex","Men",,,"2020-2025",4.256,3.262,5.59,1261,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","sex","Women",,,"2020-2025",4.051,3.098,5.234,1412,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","sex","Men",,,"2020-2025",4.014,3.023,5.239,1303,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","sex","Women",,,"2020-2025",4.897,3.867,6.208,1405,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","sex","Men",,,"2020-2025",5.607,4.178,7.333,882,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","sex","Women",,,"2020-2025",4.39,3.163,5.978,893,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","sex","Men",,,"2020-2025",7.595,5.954,9.529,900,"Percent",
"in32","Unemployment","sex_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","sex","Women",,,"2020-2025",5.956,4.564,7.745,922,"Percent",
