"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","Disabled",,,"2020 to 2025",8.128,5.571,11.679,344,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","Not disabled",,,"2020 to 2025",2.556,1.96,3.375,2095,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","Disabled",,,"2020 to 2025",8.893,6.498,12.299,411,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","Not disabled",,,"2020 to 2025",3.271,2.572,4.09,2247,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","Disabled",,,"2020 to 2025",7.631,5.413,10.82,415,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","Not disabled",,,"2020 to 2025",3.825,3.08,4.701,2283,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","Disabled",,,"2020 to 2025",14.176,10.386,19.138,267,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","Not disabled",,,"2020 to 2025",3.447,2.624,4.555,1500,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","Disabled",,,"2020 to 2025",13.099,9.709,17.071,347,"Percent",
"in32","Unemployment","disability_time_comparison","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","Not disabled",,,"2020 to 2025",5.169,4.123,6.465,1469,"Percent",
