"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"MO42","Relative housing mobility","Country","K02000001","United Kingdom","2016-20",NA,"25-64","Women",NA,NA,3.291338,NA,2.977077,3.638774,NA,"Odds ratio",NA
"MO42","Relative housing mobility","Country","K02000001","United Kingdom","2016-20",NA,"25-64","Men",NA,NA,2.476532,NA,2.270467,2.7013,NA,"Odds ratio",NA
