"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Higher professional","disability","Disabled",,,,,"2014-2025",12.301,10.794,14.019,225,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Lower professional","disability","Disabled",,,,,"2014-2025",11.434,10.029,13.036,231,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Intermediate","disability","Disabled",,,,,"2014-2025",11.397,10.063,12.909,235,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Higher working","disability","Disabled",,,,,"2014-2025",10.648,9.356,12.118,184,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Lower working","disability","Disabled",,,,,"2014-2025",10.867,9.626,12.268,208,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Higher professional","disability","Not disabled",,,,,"2014-2025",12.981,12.454,13.529,1668,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Lower professional","disability","Not disabled",,,,,"2014-2025",12.171,11.692,12.671,1804,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Intermediate","disability","Not disabled",,,,,"2014-2025",11.474,11.038,11.928,1895,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Higher working","disability","Not disabled",,,,,"2014-2025",11.139,10.708,11.586,1512,"Pound","Mean hourly earnings"
"in36","Direct effect of social origins on hourly earnings","disability","K02000001","country","United Kingdom","seb","Lower working","disability","Not disabled",,,,,"2014-2025",10.732,10.32,11.161,1293,"Pound","Mean hourly earnings"
