"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"DR51","Broadband speed","ITL2",NA,"Tees Valley and Durham",2019,NA,NA,NA,NA,NA,62.47,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Northumberland, and Tyne and Wear",2019,NA,NA,NA,NA,NA,56.89,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Cumbria",2019,NA,NA,NA,NA,NA,46.16,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Greater Manchester",2019,NA,NA,NA,NA,NA,65.24,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Lancashire",2019,NA,NA,NA,NA,NA,58.52,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Cheshire",2019,NA,NA,NA,NA,NA,50.48,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Merseyside",2019,NA,NA,NA,NA,NA,68.07,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"East Yorkshire and Northern Lincolnshire",2019,NA,NA,NA,NA,NA,83.71,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"North Yorkshire",2019,NA,NA,NA,NA,NA,48.19,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"South Yorkshire",2019,NA,NA,NA,NA,NA,51.58,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"West Yorkshire",2019,NA,NA,NA,NA,NA,59.05,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Derbyshire and Nottinghamshire",2019,NA,NA,NA,NA,NA,61.91,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Leicestershire, Rutland and Northamptonshire",2019,NA,NA,NA,NA,NA,65.49,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Lincolnshire",2019,NA,NA,NA,NA,NA,48.93,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Herefordshire, Worcestershire and Warwickshire",2019,NA,NA,NA,NA,NA,50.5,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"Shropshire and Staffordshire",2019,NA,NA,NA,NA,NA,54.81,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"West Midlands",2019,NA,NA,NA,NA,NA,71.22,NA,NA,NA,NA,"Megabits per second",NA
"DR51","Broadband speed","ITL2",NA,"East Anglia",2019,NA,NA,NA,NA,NA,51.19,NA,NA,NA,NA,"Megabits per second",NA
