"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Bedfordshire and Hertfordshire","area_name","Bedfordshire and Hertfordshire","quintile",5,,,,,"2014-2025",27.115,26.181,28.05,1271,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile",5,,,,,"2014-2025",26.385,25.651,27.118,1780,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Cheshire","area_name","Cheshire","quintile",4,,,,,"2014-2025",24.166,23.137,25.194,760,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Cornwall and Isles of Scilly","area_name","Cornwall and Isles of Scilly","quintile",1,,,,,"2014-2025",17.603,16.691,18.515,365,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Cumbria","area_name","Cumbria","quintile",1,,,,,"2014-2025",18.765,17.745,19.784,350,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Derbyshire and Nottinghamshire","area_name","Derbyshire and Nottinghamshire","quintile",3,,,,,"2014-2025",20.379,19.825,20.933,1515,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Devon","area_name","Devon","quintile",2,,,,,"2014-2025",19.728,18.955,20.502,706,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Dorset and Somerset","area_name","Dorset and Somerset","quintile",3,,,,,"2014-2025",20.665,19.935,21.395,968,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","East Anglia","area_name","East Anglia","quintile",2,,,,,"2014-2025",19.832,19.274,20.391,1780,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","East Wales","area_name","East Wales","quintile",2,,,,,"2014-2025",19.933,19.109,20.756,688,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","East Yorkshire and Northern Lincolnshire","area_name","East Yorkshire and Northern Lincolnshire","quintile",1,,,,,"2014-2025",18.146,17.358,18.933,674,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Eastern Scotland","area_name","Eastern Scotland","quintile",4,,,,,"2014-2025",23.733,23.035,24.43,1265,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Essex","area_name","Essex","quintile",4,,,,,"2014-2025",23.204,22.37,24.037,1078,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","area_name","Gloucestershire, Wiltshire and Bath/Bristol area","quintile",4,,,,,"2014-2025",22.126,21.527,22.726,1891,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Greater Manchester","area_name","Greater Manchester","quintile",3,,,,,"2014-2025",20.363,19.821,20.905,1708,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Hampshire and Isle of Wight","area_name","Hampshire and Isle of Wight","quintile",4,,,,,"2014-2025",22.843,22.142,23.544,1376,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Herefordshire, Worcestershire and Warwickshire","area_name","Herefordshire, Worcestershire and Warwickshire","quintile",3,,,,,"2014-2025",21.425,20.664,22.187,965,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Highlands and Islands","area_name","Highlands and Islands","quintile",3,,,,,"2014-2025",20.552,19.09,22.014,189,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Inner London - East","area_name","Inner London - East","quintile",5,,,,,"2014-2025",26.029,24.876,27.181,780,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Inner London - West","area_name","Inner London - West","quintile",5,,,,,"2014-2025",35.237,32.924,37.551,295,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Kent","area_name","Kent","quintile",4,,,,,"2014-2025",22.671,21.816,23.526,1040,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Lancashire","area_name","Lancashire","quintile",1,,,,,"2014-2025",19.067,18.301,19.832,877,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Leicestershire, Rutland and Northamptonshire","area_name","Leicestershire, Rutland and Northamptonshire","quintile",2,,,,,"2014-2025",19.695,19.117,20.273,1421,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Lincolnshire","area_name","Lincolnshire","quintile",2,,,,,"2014-2025",19.217,18.143,20.291,488,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Merseyside","area_name","Merseyside","quintile",3,,,,,"2014-2025",20.283,19.51,21.055,869,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","North Eastern Scotland","area_name","North Eastern Scotland","quintile",5,,,,,"2014-2025",26.717,24.822,28.611,279,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","North Yorkshire","area_name","North Yorkshire","quintile",4,,,,,"2014-2025",21.469,20.499,22.439,725,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Northern Ireland","area_name","Northern Ireland","quintile",1,,,,,"2014-2025",18.772,18.403,19.142,2463,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Northumberland, and Tyne and Wear","area_name","Northumberland, and Tyne and Wear","quintile",1,,,,,"2014-2025",18.727,18.044,19.41,984,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Outer London - East and North East","area_name","Outer London - East and North East","quintile",4,,,,,"2014-2025",23.989,23.004,24.973,886,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Outer London - South","area_name","Outer London - South","quintile",5,,,,,"2014-2025",28.144,26.993,29.294,720,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Outer London - West and North West","area_name","Outer London - West and North West","quintile",5,,,,,"2014-2025",26.75,25.686,27.814,943,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Shropshire and Staffordshire","area_name","Shropshire and Staffordshire","quintile",2,,,,,"2014-2025",19.604,18.977,20.231,1063,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","South Yorkshire","area_name","South Yorkshire","quintile",1,,,,,"2014-2025",18.727,18.073,19.38,866,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Southern Scotland","area_name","Southern Scotland","quintile",2,,,,,"2014-2025",19.213,18.316,20.11,506,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Surrey, East and West Sussex","area_name","Surrey, East and West Sussex","quintile",5,,,,,"2014-2025",26.457,25.703,27.211,1764,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","Tees Valley and Durham","area_name","Tees Valley and Durham","quintile",1,,,,,"2014-2025",17.812,17.225,18.398,770,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","West Central Scotland","area_name","West Central Scotland","quintile",3,,,,,"2014-2025",21.036,20.247,21.824,764,"£",
"dr15","Estimated hourly pay for individuals with dependent children","geography",,"ITL2","West Midlands","area_name","West Midlands","quintile",2,,,,,"2014-2025",19.483,18.934,20.031,1461,"£",
