Ind_code,Ind_name,Area_type,Area_code,Area_name,Time_period,SEB,Age,Sex,Category_type,Category,Value,Sample_size,LCI,UCI,SE,Unit,Value_note
DR52,Business enterprise R&D expenditure,ITL2,NA,Tees Valley and Durham,2007,NA,NA,NA,NA,NA,292029363.7,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Northumberland, and Tyne and Wear",2007,NA,NA,NA,NA,NA,305293997.6,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Cumbria,2007,NA,NA,NA,NA,NA,66137382.95,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Greater Manchester,2007,NA,NA,NA,NA,NA,322810084,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Lancashire,2007,NA,NA,NA,NA,NA,1405211333,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,East Yorkshire and Northern Lincolnshire,2007,NA,NA,NA,NA,NA,144335606.2,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,North Yorkshire,2007,NA,NA,NA,NA,NA,258255702.3,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,South Yorkshire,2007,NA,NA,NA,NA,NA,111479423.8,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,West Yorkshire,2007,NA,NA,NA,NA,NA,288054045.6,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Derbyshire and Nottinghamshire,2007,NA,NA,NA,NA,NA,1258818079,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Leicestershire, Rutland and Northamptonshire",2007,NA,NA,NA,NA,NA,692424321.7,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Lincolnshire,2007,NA,NA,NA,NA,NA,75383433.37,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Herefordshire, Worcestershire and Warwickshire",2007,NA,NA,NA,NA,NA,941708835.5,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Shropshire and Staffordshire,2007,NA,NA,NA,NA,NA,193269940,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,West Midlands,2007,NA,NA,NA,NA,NA,741391740.7,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,East Anglia,2007,NA,NA,NA,NA,NA,3933770708,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Bedfordshire and Hertfordshire,2007,NA,NA,NA,NA,NA,1677230492,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Essex,2007,NA,NA,NA,NA,NA,2757196158,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Berkshire, Buckinghamshire and Oxfordshire",2007,NA,NA,NA,NA,NA,2651672077,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Surrey, East and West Sussex",2007,NA,NA,NA,NA,NA,1032288571,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Hampshire and Isle of Wight,2007,NA,NA,NA,NA,NA,1982257263,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Kent,2007,NA,NA,NA,NA,NA,1225376543,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,"Gloucestershire, Wiltshire and Bath/Bristol area",2007,NA,NA,NA,NA,NA,2075464730,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Dorset and Somerset,2007,NA,NA,NA,NA,NA,236523793.5,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Cornwall and Isles of Scilly,2007,NA,NA,NA,NA,NA,28090636.25,NA,NA,NA,NA,Euros,NA
DR52,Business enterprise R&D expenditure,ITL2,NA,Devon,2007,NA,NA,NA,NA,NA,88430468.19,NA,NA,NA,NA,Euros,NA
