"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Bangladeshi",,,"2014-2019",89.916,85.959,92.85,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Bangladeshi",,,"2014-2019",74.834,67.536,80.954,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Black African",,,"2014-2019",93.213,90.821,95.016,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Black African",,,"2014-2019",82.08,77.01,86.233,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Black Caribbean",,,"2014-2019",96.825,94.754,98.094,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Black Caribbean",,,"2014-2019",91.047,85.902,94.436,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Chinese",,,"2014-2019",82.958,76.271,88.055,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Chinese",,,"2014-2019",61.882,51.881,70.967,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Indian",,,"2014-2019",94.017,92.231,95.414,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Indian",,,"2014-2019",83.977,80.089,87.227,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Mixed",,,"2014-2019",93.55,91.362,95.213,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Mixed",,,"2014-2019",82.868,78.202,86.706,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Other",,,"2014-2019",87.701,84.771,90.133,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Other",,,"2014-2019",70.397,65.451,74.907,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","Pakistani",,,"2014-2019",88.173,85.148,90.65,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","Pakistani",,,"2014-2019",71.317,66.206,75.936,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","White British",,,"2014-2019",95.585,94.931,96.158,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","White British",,,"2014-2019",87.835,86.657,88.922,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Higher professional","ethnicity","White other",,,"2014-2019",95.742,94.814,96.509,,"Percent",
"in31","Economic activity","ethnicity_time_comparison","K02000001","country","United Kingdom","economically_active_binary",,"seb","Lower working","ethnicity","White other",,,"2014-2019",88.233,86.317,89.913,,"Percent",
