"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","disability","Disabled",,,"2014 to 2025 (combined)",80.127,77.154,82.851,786,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","disability","Not disabled",,,"2014 to 2025 (combined)",92.425,91.679,93.124,5286,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","disability","Disabled",,,"2014 to 2025 (combined)",75.109,72.282,77.674,1023,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","disability","Not disabled",,,"2014 to 2025 (combined)",92.972,92.287,93.595,6030,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","disability","Disabled",,,"2014 to 2025 (combined)",69.702,67.008,72.308,1189,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","disability","Not disabled",,,"2014 to 2025 (combined)",91.922,91.244,92.554,6797,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","disability","Disabled",,,"2014 to 2025 (combined)",65.589,62.473,68.579,959,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","disability","Not disabled",,,"2014 to 2025 (combined)",90.624,89.783,91.388,5200,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","disability","Disabled",,,"2014 to 2025 (combined)",54.574,51.951,57.116,1463,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","disability","Not disabled",,,"2014 to 2025 (combined)",86.243,85.269,87.174,5127,"Percent",
