"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","sex","Men",,,"2014-2025 (combined)",92.023,90.974,92.985,2888,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","sex","Women",,,"2014-2025 (combined)",89.342,88.204,90.372,3207,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","sex","Men",,,"2014-2025 (combined)",93.067,92.13,93.899,3288,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","sex","Women",,,"2014-2025 (combined)",87.558,86.468,88.593,3797,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","sex","Men",,,"2014-2025 (combined)",92.453,91.563,93.274,3781,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","sex","Women",,,"2014-2025 (combined)",84.02,82.88,85.109,4238,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","sex","Men",,,"2014-2025 (combined)",92.334,91.282,93.262,2881,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","sex","Women",,,"2014-2025 (combined)",80.64,79.25,81.974,3302,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","sex","Men",,,"2014-2025 (combined)",85.595,84.278,86.814,3026,"Percent",
"in31","Economic activity","sex","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","sex","Women",,,"2014-2025 (combined)",71.907,70.391,73.357,3594,"Percent",
