"university_name","university_slug","group","decile","cumulative_percentage"
"University of Gloucestershire","university-of-gloucestershire","Enrolment",0,0
"University of Gloucestershire","university-of-gloucestershire","Enrolment",1,3
"University of Gloucestershire","university-of-gloucestershire","Enrolment",2,6
"University of Gloucestershire","university-of-gloucestershire","Enrolment",3,12
"University of Gloucestershire","university-of-gloucestershire","Enrolment",4,18
"University of Gloucestershire","university-of-gloucestershire","Enrolment",5,27
"University of Gloucestershire","university-of-gloucestershire","Enrolment",6,40
"University of Gloucestershire","university-of-gloucestershire","Enrolment",7,56
"University of Gloucestershire","university-of-gloucestershire","Enrolment",8,74
"University of Gloucestershire","university-of-gloucestershire","Enrolment",9,92
"University of Gloucestershire","university-of-gloucestershire","Enrolment",10,100
"University of Gloucestershire","university-of-gloucestershire","Equal",0,0
"University of Gloucestershire","university-of-gloucestershire","Equal",1,10
"University of Gloucestershire","university-of-gloucestershire","Equal",2,20
"University of Gloucestershire","university-of-gloucestershire","Equal",3,30
"University of Gloucestershire","university-of-gloucestershire","Equal",4,40
"University of Gloucestershire","university-of-gloucestershire","Equal",5,50
"University of Gloucestershire","university-of-gloucestershire","Equal",6,60
"University of Gloucestershire","university-of-gloucestershire","Equal",7,70
"University of Gloucestershire","university-of-gloucestershire","Equal",8,80
"University of Gloucestershire","university-of-gloucestershire","Equal",9,90
"University of Gloucestershire","university-of-gloucestershire","Equal",10,100
"University of Gloucestershire","university-of-gloucestershire","Required",0,0
"University of Gloucestershire","university-of-gloucestershire","Required",1,5
"University of Gloucestershire","university-of-gloucestershire","Required",2,11
"University of Gloucestershire","university-of-gloucestershire","Required",3,18
"University of Gloucestershire","university-of-gloucestershire","Required",4,27
"University of Gloucestershire","university-of-gloucestershire","Required",5,37
"University of Gloucestershire","university-of-gloucestershire","Required",6,48
"University of Gloucestershire","university-of-gloucestershire","Required",7,59
"University of Gloucestershire","university-of-gloucestershire","Required",8,71
"University of Gloucestershire","university-of-gloucestershire","Required",9,84
"University of Gloucestershire","university-of-gloucestershire","Required",10,100
