"university_name","university_slug","group","decile","cumulative_percentage"
"Leeds Trinity University","leeds-trinity-university","Enrolment",0,0
"Leeds Trinity University","leeds-trinity-university","Enrolment",1,7
"Leeds Trinity University","leeds-trinity-university","Enrolment",2,16
"Leeds Trinity University","leeds-trinity-university","Enrolment",3,25
"Leeds Trinity University","leeds-trinity-university","Enrolment",4,37
"Leeds Trinity University","leeds-trinity-university","Enrolment",5,51
"Leeds Trinity University","leeds-trinity-university","Enrolment",6,63
"Leeds Trinity University","leeds-trinity-university","Enrolment",7,73
"Leeds Trinity University","leeds-trinity-university","Enrolment",8,83
"Leeds Trinity University","leeds-trinity-university","Enrolment",9,93
"Leeds Trinity University","leeds-trinity-university","Enrolment",10,100
"Leeds Trinity University","leeds-trinity-university","Equal",0,0
"Leeds Trinity University","leeds-trinity-university","Equal",1,10
"Leeds Trinity University","leeds-trinity-university","Equal",2,20
"Leeds Trinity University","leeds-trinity-university","Equal",3,30
"Leeds Trinity University","leeds-trinity-university","Equal",4,40
"Leeds Trinity University","leeds-trinity-university","Equal",5,50
"Leeds Trinity University","leeds-trinity-university","Equal",6,60
"Leeds Trinity University","leeds-trinity-university","Equal",7,70
"Leeds Trinity University","leeds-trinity-university","Equal",8,80
"Leeds Trinity University","leeds-trinity-university","Equal",9,90
"Leeds Trinity University","leeds-trinity-university","Equal",10,100
"Leeds Trinity University","leeds-trinity-university","Required",0,0
"Leeds Trinity University","leeds-trinity-university","Required",1,6
"Leeds Trinity University","leeds-trinity-university","Required",2,12
"Leeds Trinity University","leeds-trinity-university","Required",3,20
"Leeds Trinity University","leeds-trinity-university","Required",4,30
"Leeds Trinity University","leeds-trinity-university","Required",5,39
"Leeds Trinity University","leeds-trinity-university","Required",6,49
"Leeds Trinity University","leeds-trinity-university","Required",7,59
"Leeds Trinity University","leeds-trinity-university","Required",8,71
"Leeds Trinity University","leeds-trinity-university","Required",9,86
"Leeds Trinity University","leeds-trinity-university","Required",10,100
