"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Northampton","the-university-of-northampton","Enrolment",0,0
"The University of Northampton","the-university-of-northampton","Enrolment",1,11
"The University of Northampton","the-university-of-northampton","Enrolment",2,24
"The University of Northampton","the-university-of-northampton","Enrolment",3,36
"The University of Northampton","the-university-of-northampton","Enrolment",4,49
"The University of Northampton","the-university-of-northampton","Enrolment",5,60
"The University of Northampton","the-university-of-northampton","Enrolment",6,69
"The University of Northampton","the-university-of-northampton","Enrolment",7,78
"The University of Northampton","the-university-of-northampton","Enrolment",8,87
"The University of Northampton","the-university-of-northampton","Enrolment",9,97
"The University of Northampton","the-university-of-northampton","Enrolment",10,100
"The University of Northampton","the-university-of-northampton","Equal",0,0
"The University of Northampton","the-university-of-northampton","Equal",1,10
"The University of Northampton","the-university-of-northampton","Equal",2,20
"The University of Northampton","the-university-of-northampton","Equal",3,30
"The University of Northampton","the-university-of-northampton","Equal",4,40
"The University of Northampton","the-university-of-northampton","Equal",5,50
"The University of Northampton","the-university-of-northampton","Equal",6,60
"The University of Northampton","the-university-of-northampton","Equal",7,70
"The University of Northampton","the-university-of-northampton","Equal",8,80
"The University of Northampton","the-university-of-northampton","Equal",9,90
"The University of Northampton","the-university-of-northampton","Equal",10,100
"The University of Northampton","the-university-of-northampton","Required",0,0
"The University of Northampton","the-university-of-northampton","Required",1,5
"The University of Northampton","the-university-of-northampton","Required",2,11
"The University of Northampton","the-university-of-northampton","Required",3,19
"The University of Northampton","the-university-of-northampton","Required",4,28
"The University of Northampton","the-university-of-northampton","Required",5,38
"The University of Northampton","the-university-of-northampton","Required",6,49
"The University of Northampton","the-university-of-northampton","Required",7,60
"The University of Northampton","the-university-of-northampton","Required",8,72
"The University of Northampton","the-university-of-northampton","Required",9,85
"The University of Northampton","the-university-of-northampton","Required",10,100
