"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",0,0
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",1,8
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",2,17
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",3,27
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",4,42
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",5,53
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",6,64
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",7,72
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",8,83
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",9,94
"The University of Central Lancashire","the-university-of-central-lancashire","Enrolment",10,100
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",0,0
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",1,10
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",2,20
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",3,30
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",4,40
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",5,50
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",6,60
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",7,70
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",8,80
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",9,90
"The University of Central Lancashire","the-university-of-central-lancashire","Equal",10,100
"The University of Central Lancashire","the-university-of-central-lancashire","Required",0,0
"The University of Central Lancashire","the-university-of-central-lancashire","Required",1,5
"The University of Central Lancashire","the-university-of-central-lancashire","Required",2,11
"The University of Central Lancashire","the-university-of-central-lancashire","Required",3,18
"The University of Central Lancashire","the-university-of-central-lancashire","Required",4,27
"The University of Central Lancashire","the-university-of-central-lancashire","Required",5,37
"The University of Central Lancashire","the-university-of-central-lancashire","Required",6,48
"The University of Central Lancashire","the-university-of-central-lancashire","Required",7,59
"The University of Central Lancashire","the-university-of-central-lancashire","Required",8,71
"The University of Central Lancashire","the-university-of-central-lancashire","Required",9,84
"The University of Central Lancashire","the-university-of-central-lancashire","Required",10,100
