"university_name","university_slug","group","decile","cumulative_percentage"
"Loughborough University","loughborough-university","Enrolment",0,0
"Loughborough University","loughborough-university","Enrolment",1,3
"Loughborough University","loughborough-university","Enrolment",2,7
"Loughborough University","loughborough-university","Enrolment",3,13
"Loughborough University","loughborough-university","Enrolment",4,19
"Loughborough University","loughborough-university","Enrolment",5,28
"Loughborough University","loughborough-university","Enrolment",6,38
"Loughborough University","loughborough-university","Enrolment",7,49
"Loughborough University","loughborough-university","Enrolment",8,61
"Loughborough University","loughborough-university","Enrolment",9,75
"Loughborough University","loughborough-university","Enrolment",10,100
"Loughborough University","loughborough-university","Equal",0,0
"Loughborough University","loughborough-university","Equal",1,10
"Loughborough University","loughborough-university","Equal",2,20
"Loughborough University","loughborough-university","Equal",3,30
"Loughborough University","loughborough-university","Equal",4,40
"Loughborough University","loughborough-university","Equal",5,50
"Loughborough University","loughborough-university","Equal",6,60
"Loughborough University","loughborough-university","Equal",7,70
"Loughborough University","loughborough-university","Equal",8,80
"Loughborough University","loughborough-university","Equal",9,90
"Loughborough University","loughborough-university","Equal",10,100
"Loughborough University","loughborough-university","Required",0,0
"Loughborough University","loughborough-university","Required",1,4
"Loughborough University","loughborough-university","Required",2,9
"Loughborough University","loughborough-university","Required",3,16
"Loughborough University","loughborough-university","Required",4,25
"Loughborough University","loughborough-university","Required",5,34
"Loughborough University","loughborough-university","Required",6,44
"Loughborough University","loughborough-university","Required",7,55
"Loughborough University","loughborough-university","Required",8,67
"Loughborough University","loughborough-university","Required",9,81
"Loughborough University","loughborough-university","Required",10,100
