"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Sheffield","the-university-of-sheffield","Enrolment",0,0
"The University of Sheffield","the-university-of-sheffield","Enrolment",1,2
"The University of Sheffield","the-university-of-sheffield","Enrolment",2,5
"The University of Sheffield","the-university-of-sheffield","Enrolment",3,10
"The University of Sheffield","the-university-of-sheffield","Enrolment",4,17
"The University of Sheffield","the-university-of-sheffield","Enrolment",5,26
"The University of Sheffield","the-university-of-sheffield","Enrolment",6,37
"The University of Sheffield","the-university-of-sheffield","Enrolment",7,49
"The University of Sheffield","the-university-of-sheffield","Enrolment",8,64
"The University of Sheffield","the-university-of-sheffield","Enrolment",9,83
"The University of Sheffield","the-university-of-sheffield","Enrolment",10,100
"The University of Sheffield","the-university-of-sheffield","Equal",0,0
"The University of Sheffield","the-university-of-sheffield","Equal",1,10
"The University of Sheffield","the-university-of-sheffield","Equal",2,20
"The University of Sheffield","the-university-of-sheffield","Equal",3,30
"The University of Sheffield","the-university-of-sheffield","Equal",4,40
"The University of Sheffield","the-university-of-sheffield","Equal",5,50
"The University of Sheffield","the-university-of-sheffield","Equal",6,60
"The University of Sheffield","the-university-of-sheffield","Equal",7,70
"The University of Sheffield","the-university-of-sheffield","Equal",8,80
"The University of Sheffield","the-university-of-sheffield","Equal",9,90
"The University of Sheffield","the-university-of-sheffield","Equal",10,100
"The University of Sheffield","the-university-of-sheffield","Required",0,0
"The University of Sheffield","the-university-of-sheffield","Required",1,5
"The University of Sheffield","the-university-of-sheffield","Required",2,10
"The University of Sheffield","the-university-of-sheffield","Required",3,16
"The University of Sheffield","the-university-of-sheffield","Required",4,25
"The University of Sheffield","the-university-of-sheffield","Required",5,33
"The University of Sheffield","the-university-of-sheffield","Required",6,42
"The University of Sheffield","the-university-of-sheffield","Required",7,53
"The University of Sheffield","the-university-of-sheffield","Required",8,66
"The University of Sheffield","the-university-of-sheffield","Required",9,80
"The University of Sheffield","the-university-of-sheffield","Required",10,100
