"university_name","university_slug","group","decile","cumulative_percentage"
"Leeds Arts University","leeds-arts-university","Enrolment",0,0
"Leeds Arts University","leeds-arts-university","Enrolment",1,4
"Leeds Arts University","leeds-arts-university","Enrolment",2,8
"Leeds Arts University","leeds-arts-university","Enrolment",3,13
"Leeds Arts University","leeds-arts-university","Enrolment",4,19
"Leeds Arts University","leeds-arts-university","Enrolment",5,29
"Leeds Arts University","leeds-arts-university","Enrolment",6,39
"Leeds Arts University","leeds-arts-university","Enrolment",7,52
"Leeds Arts University","leeds-arts-university","Enrolment",8,68
"Leeds Arts University","leeds-arts-university","Enrolment",9,83
"Leeds Arts University","leeds-arts-university","Enrolment",10,100
"Leeds Arts University","leeds-arts-university","Equal",0,0
"Leeds Arts University","leeds-arts-university","Equal",1,10
"Leeds Arts University","leeds-arts-university","Equal",2,20
"Leeds Arts University","leeds-arts-university","Equal",3,30
"Leeds Arts University","leeds-arts-university","Equal",4,40
"Leeds Arts University","leeds-arts-university","Equal",5,50
"Leeds Arts University","leeds-arts-university","Equal",6,60
"Leeds Arts University","leeds-arts-university","Equal",7,70
"Leeds Arts University","leeds-arts-university","Equal",8,80
"Leeds Arts University","leeds-arts-university","Equal",9,90
"Leeds Arts University","leeds-arts-university","Equal",10,100
"Leeds Arts University","leeds-arts-university","Required",0,0
"Leeds Arts University","leeds-arts-university","Required",1,5
"Leeds Arts University","leeds-arts-university","Required",2,11
"Leeds Arts University","leeds-arts-university","Required",3,18
"Leeds Arts University","leeds-arts-university","Required",4,27
"Leeds Arts University","leeds-arts-university","Required",5,37
"Leeds Arts University","leeds-arts-university","Required",6,48
"Leeds Arts University","leeds-arts-university","Required",7,59
"Leeds Arts University","leeds-arts-university","Required",8,71
"Leeds Arts University","leeds-arts-university","Required",9,85
"Leeds Arts University","leeds-arts-university","Required",10,100
