"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",21479.698,18532.482,24426.913,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",25108.734,22415.669,27801.799,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",25202.015,22685.992,27718.039,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",30832.294,28112.592,33551.996,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",35574.926,32791.653,38358.199,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",23028.549,20413.51,25643.587,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",26819.6,24436.981,29202.22,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",27000.703,24780.463,29220.944,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",32847.318,30444.231,35250.406,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",37631.194,35158.237,40104.15,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",24487.452,22161.134,26813.77,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",28440.518,26321.754,30559.283,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",28709.444,26736.549,30682.338,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",34772.395,32638.601,36906.189,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",39597.513,37388.895,41806.131,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",25856.407,23775.053,27937.761,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",29971.488,28069.701,31873.275,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",30328.235,28554.518,32101.952,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",36607.523,34695.492,38519.554,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",41473.884,39483.832,43463.935,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",27135.414,25255.434,29015.393,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",31412.509,29681.559,33143.46,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",31857.079,30236.281,33477.878,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",38352.703,36615.86,40089.545,,"Predictive margins in pounds sterling",
