"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2018/19",NA,NA,NA,NA,"2018/19",4.414,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2019/20",NA,NA,NA,NA,"2019/20",3.614,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2020/21",NA,NA,NA,NA,"2020/21",3.405,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2021/22",NA,NA,NA,NA,"2021/22",4.116,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2022/23",NA,NA,NA,NA,"2022/23",3.882,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2023/24",NA,NA,NA,NA,"2023/24",3.536,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","England","area_name","England","time_period","2024/25",NA,NA,NA,NA,"2024/25",3.49,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2018/19",NA,NA,NA,NA,"2018/19",4.315,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2019/20",NA,NA,NA,NA,"2019/20",3.532,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2020/21",NA,NA,NA,NA,"2020/21",3.331,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2021/22",NA,NA,NA,NA,"2021/22",4.622,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"5%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2022/23",NA,NA,NA,NA,"2022/23",4.245,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2023/24",NA,NA,NA,NA,"2023/24",3.326,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Wales","area_name","Wales","time_period","2024/25",NA,NA,NA,NA,"2024/25",3.244,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2018/19",NA,NA,NA,NA,"2018/19",4.423,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2019/20",NA,NA,NA,NA,"2019/20",3.651,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2020/21",NA,NA,NA,NA,"2020/21",3.051,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"3%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2021/22",NA,NA,NA,NA,"2021/22",4.776,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"5%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2022/23",NA,NA,NA,NA,"2022/23",4.333,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2023/24",NA,NA,NA,NA,"2023/24",3.862,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
"dr24","Availability of high-quality higher education","trend","K02000001","country","Northern Ireland","area_name","Northern Ireland","time_period","2024/25",NA,NA,NA,NA,"2024/25",3.529,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"4%"
