"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2024/25",NA,NA,NA,NA,"2024/25",69,"NA","NA","443257","Percentage",NA,NA,NA,NA,NA,"69%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2024/25",NA,NA,NA,NA,"2024/25",47,"NA","NA","207299","Percentage",NA,NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2010/11",NA,NA,NA,NA,NA,NA,"2010/11",3.341,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2011/12",NA,NA,NA,NA,NA,NA,"2011/12",3.234,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2012/13",NA,NA,NA,NA,NA,NA,"2012/13",3.159,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2013/14",NA,NA,NA,NA,NA,NA,"2013/14",3.153,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2014/15",NA,NA,NA,NA,NA,NA,"2014/15",3.103,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2015/16",NA,NA,NA,NA,NA,NA,"2015/16",3.025,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2016/17",NA,NA,NA,NA,NA,NA,"2016/17",2.999,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2017/18",NA,NA,NA,NA,NA,NA,"2017/18",2.898,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2018/19",NA,NA,NA,NA,NA,NA,"2018/19",2.913,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2019/20",NA,NA,NA,NA,NA,NA,"2019/20",NA,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2020/21",NA,NA,NA,NA,NA,NA,"2020/21",NA,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2021/22",NA,NA,NA,NA,NA,NA,"2021/22",3.228,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2022/23",NA,NA,NA,NA,NA,NA,"2022/23",3.209,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2023/24",NA,NA,NA,NA,NA,NA,"2023/24",3.131,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","trend","E92000001","Country","England","time_period","2024/25",NA,NA,NA,NA,NA,NA,"2024/25",3.156,"NA","NA",NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2015/16",56,"NA","NA","204134","Percentage",NA,NA,NA,NA,NA,"56%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2015/16",43,"NA","NA","91662","Percentage",NA,NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2015/16",64,"NA","NA","194943","Percentage",NA,NA,NA,NA,NA,"64%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2015/16",36,"NA","NA","94841","Percentage",NA,NA,NA,NA,NA,"36%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2016/17",71,"NA","NA","199817","Percentage",NA,NA,NA,NA,NA,"71%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2016/17",43,"NA","NA","95930","Percentage",NA,NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2016/17",52,"NA","NA","93342","Percentage",NA,NA,NA,NA,NA,"52%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2016/17",64,"NA","NA","210019","Percentage",NA,NA,NA,NA,NA,"64%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2017/18",74,"NA","NA","209239","Percentage",NA,NA,NA,NA,NA,"74%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2017/18",46,"NA","NA","96998","Percentage",NA,NA,NA,NA,NA,"46%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2017/18",67,"NA","NA","219592","Percentage",NA,NA,NA,NA,NA,"67%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2017/18",55,"NA","NA","93530","Percentage",NA,NA,NA,NA,NA,"55%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2018/19",46,"NA","NA","100390","Percentage",NA,NA,NA,NA,NA,"46%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2018/19",66,"NA","NA","228488","Percentage",NA,NA,NA,NA,NA,"66%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2018/19",76,"NA","NA","218793","Percentage",NA,NA,NA,NA,NA,"76%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2018/19",57,"NA","NA","96904","Percentage",NA,NA,NA,NA,NA,"57%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2019/20",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2019/20",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2019/20",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2019/20",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2020/21",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2020/21",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2020/21",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2020/21",NA,"NA","NA","x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2021/22",39,"NA","NA","101378","Percentage",NA,NA,NA,NA,NA,"39%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2021/22",61,"NA","NA","238498","Percentage",NA,NA,NA,NA,NA,"61%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2021/22",47,"NA","NA","96538","Percentage",NA,NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2021/22",70,"NA","NA","227768","Percentage",NA,NA,NA,NA,NA,"70%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2022/23",63,"NA","NA","238573","Percentage",NA,NA,NA,NA,NA,"63%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2022/23",47,"NA","NA","99588","Percentage",NA,NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2022/23",70,"NA","NA","228705","Percentage",NA,NA,NA,NA,NA,"70%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2022/23",41,"NA","NA","104102","Percentage",NA,NA,NA,NA,NA,"41%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2023/24",64,"NA","NA","233886","Percentage",NA,NA,NA,NA,NA,"64%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2023/24",71,"NA","NA","224425","Percentage",NA,NA,NA,NA,NA,"71%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2023/24",49,"NA","NA","99409","Percentage",NA,NA,NA,NA,NA,"49%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2023/24",42,"NA","NA","103872","Percentage",NA,NA,NA,NA,NA,"42%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2024/25",72,"NA","NA","216954","Percentage",NA,NA,NA,NA,NA,"72%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Girls","seb","Disadvantaged",NA,NA,NA,NA,"2024/25",51,"NA","NA","101275","Percentage",NA,NA,NA,NA,NA,"51%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Not known to be disadvantaged",NA,NA,NA,NA,"2024/25",66,"NA","NA","226303","Percentage",NA,NA,NA,NA,NA,"66%"
"in12","Attainment at age 11","sex","E92000001","Country","England","sex","Boys","seb","Disadvantaged",NA,NA,NA,NA,"2024/25",44,"NA","NA","106024","Percentage",NA,NA,NA,NA,NA,"44%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other ethnic group",NA,NA,NA,NA,NA,NA,"2018/19",51,"NA","NA","3273","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"51%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Mixed background",NA,NA,NA,NA,NA,NA,"2018/19",52,"NA","NA","2934","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"52%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White British",NA,NA,NA,NA,NA,NA,"2018/19",44,"NA","NA","69098","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"44%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Pakistani",NA,NA,NA,NA,NA,NA,"2018/19",55,"NA","NA","5494","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"55%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White and Black African",NA,NA,NA,NA,NA,NA,"2018/19",53,"NA","NA","1350","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"53%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Bangladeshi",NA,NA,NA,NA,NA,NA,"2018/19",66,"NA","NA","2464","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"66%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Gypsy or Roma",NA,NA,NA,NA,NA,NA,"2018/19",17,"NA","NA","879","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"17%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black African",NA,NA,NA,NA,NA,NA,"2018/19",60,"NA","NA","6441","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"60%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other White background",NA,NA,NA,NA,NA,NA,"2018/19",49,"NA","NA","3866","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"49%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black Caribbean",NA,NA,NA,NA,NA,NA,"2018/19",47,"NA","NA","3268","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White and Asian",NA,NA,NA,NA,NA,NA,"2018/19",53,"NA","NA","1552","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"53%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Traveller of Irish heritage",NA,NA,NA,NA,NA,NA,"2018/19",23,"NA","NA","328","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"23%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Chinese",NA,NA,NA,NA,NA,NA,"2018/19",75,"NA","NA","199","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"75%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Asian",NA,NA,NA,NA,NA,NA,"2018/19",57,"NA","NA","1755","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"57%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Black background",NA,NA,NA,NA,NA,NA,"2018/19",54,"NA","NA","1385","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"54%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Indian",NA,NA,NA,NA,NA,NA,"2018/19",62,"NA","NA","1252","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"62%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White Irish",NA,NA,NA,NA,NA,NA,"2018/19",47,"NA","NA","291","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other ethnic group",NA,NA,NA,NA,NA,NA,"2024/25",49,"NA","NA","7851","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"49%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Gypsy or Roma",NA,NA,NA,NA,NA,NA,"2024/25",18,"NA","NA","1664","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"18%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White British",NA,NA,NA,NA,NA,NA,"2024/25",43,"NA","NA","116657","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White and Black African",NA,NA,NA,NA,NA,NA,"2024/25",53,"NA","NA","2615","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"53%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Mixed background",NA,NA,NA,NA,NA,NA,"2024/25",54,"NA","NA","6066","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"54%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other White background",NA,NA,NA,NA,NA,NA,"2024/25",52,"NA","NA","11604","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"52%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Pakistani",NA,NA,NA,NA,NA,NA,"2024/25",58,"NA","NA","11139","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"58%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Indian",NA,NA,NA,NA,NA,NA,"2024/25",67,"NA","NA","2467","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"67%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Black background",NA,NA,NA,NA,NA,NA,"2024/25",55,"NA","NA","2429","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"55%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black Caribbean",NA,NA,NA,NA,NA,NA,"2024/25",43,"NA","NA","5502","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black African",NA,NA,NA,NA,NA,NA,"2024/25",62,"NA","NA","11609","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"62%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other Asian",NA,NA,NA,NA,NA,NA,"2024/25",58,"NA","NA","4170","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"58%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Bangladeshi",NA,NA,NA,NA,NA,NA,"2024/25",69,"NA","NA","4763","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"69%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White and Asian",NA,NA,NA,NA,NA,NA,"2024/25",55,"NA","NA","3005","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"55%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Chinese",NA,NA,NA,NA,NA,NA,"2024/25",80,"NA","NA","558","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"80%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White Irish",NA,NA,NA,NA,NA,NA,"2024/25",38,"NA","NA","352","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"38%"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Traveller of Irish heritage",NA,NA,NA,NA,NA,NA,"2024/25",19,"NA","NA","424","Percentage","This contains those that are FSM eligible ONLY",NA,NA,NA,NA,"19%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Bedfordshire and Hertfordshire","seb","FSM eligible","area_name","Bedfordshire and Hertfordshire","quintile","2",NA,NA,"2025",41.918,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"42%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","seb","FSM eligible","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile","2",NA,NA,"2025",44.345,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"44%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Cheshire","seb","FSM eligible","area_name","Cheshire","quintile","3",NA,NA,"2025",44.938,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"45%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Cornwall and Isles of Scilly","seb","FSM eligible","area_name","Cornwall and Isles of Scilly","quintile","3",NA,NA,"2025",46.177,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"46%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Cumbria","seb","FSM eligible","area_name","Cumbria","quintile","1",NA,NA,"2025",37.221,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"37%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Derbyshire and Nottinghamshire","seb","FSM eligible","area_name","Derbyshire and Nottinghamshire","quintile","3",NA,NA,"2025",45.571,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"46%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Devon","seb","FSM eligible","area_name","Devon","quintile","2",NA,NA,"2025",43.123,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","Dorset and Somerset","seb","FSM eligible","area_name","Dorset and Somerset","quintile","1",NA,NA,"2025",40.384,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"40%"
"in12","Attainment at age 11","geography_map",NA,"ITL2","East Anglia","seb","FSM eligible","area_name","East Anglia","quintile","1",NA,NA,"2025",41.855,"NA","NA",NA,"Percent",NA,NA,NA,NA,NA,"42%"
