Ind_code,Ind_name,Area_type,Area_code,Area_name,Time_period,SEB,Age,Sex,Category_type,Category,Category_type2,Category2,Value,Sample_size,LCI,UCI,SE,Unit,Value_note
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,Neither parent degree,28-37,Total,Educational level,degree level and higher,NA,NA,8.98,5373,8.75,9.21,0.11734693877551042,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,Neither parent degree,28-37,Men,Educational level,degree level and higher,NA,NA,10.68,3187,10.33,11.03,0.17857142857142838,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,Neither parent degree,28-37,Women,Educational level,degree level and higher,NA,NA,7.29,2186,7,7.6,0.15306122448979584,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,Neither parent degree,28-37,Total,Educational level,degree level and higher,NA,NA,18.96,10942,18.64,19.28,0.16326530612244913,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,Neither parent degree,28-37,Men,Educational level,degree level and higher,NA,NA,19.44,5422,18.98,19.91,0.2372448979591836,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,Neither parent degree,28-37,Women,Educational level,degree level and higher,NA,NA,18.5,5520,18.06,18.95,0.22704081632653075,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,Neither parent degree,28-37,Total,Educational level,degree level and higher,NA,NA,34.69,15506,34.25,35.13,0.224489795918368,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,Neither parent degree,28-37,Men,Educational level,degree level and higher,NA,NA,32.06,6933,31.44,32.69,0.31887755102040727,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,Neither parent degree,28-37,Women,Educational level,degree level and higher,NA,NA,37.15,8573,36.53,37.78,0.31887755102040816,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,Neither parent degree,28-37,Total,Educational level,degree level and higher,NA,NA,37.77,15876,37.3,38.23,0.2372448979591836,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,Neither parent degree,28-37,Men,Educational level,degree level and higher,NA,NA,33.2,6763,32.55,33.85,0.3316326530612256,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,Neither parent degree,28-37,Women,Educational level,degree level and higher,NA,NA,42.07,9113,41.41,42.73,0.3367346938775511,Percentage,Upward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,One or both parent degree,28-37,Total,Educational level,sub-degree/none/unknown/other,NA,NA,50.99,1293,49.02,52.95,1.0025510204081631,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,One or both parent degree,28-37,Men,Educational level,sub-degree/none/unknown/other,NA,NA,47.13,608,44.38,49.9,1.4081632653061216,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,1991,One or both parent degree,28-37,Women,Educational level,sub-degree/none/unknown/other,NA,NA,54.98,685,52.16,57.76,1.428571428571429,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,One or both parent degree,28-37,Total,Educational level,sub-degree/none/unknown/other,NA,NA,35.62,1872,34.32,36.93,0.6658163265306121,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,One or both parent degree,28-37,Men,Educational level,sub-degree/none/unknown/other,NA,NA,34.69,903,32.87,36.56,0.9413265306122461,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2001,One or both parent degree,28-37,Women,Educational level,sub-degree/none/unknown/other,NA,NA,36.52,969,34.69,38.39,0.9438775510204089,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,One or both parent degree,28-37,Total,Educational level,sub-degree/none/unknown/other,NA,NA,20.47,1159,19.43,21.55,0.5408163265306125,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,One or both parent degree,28-37,Men,Educational level,sub-degree/none/unknown/other,NA,NA,22.26,632,20.75,23.85,0.7908163265306126,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2011,One or both parent degree,28-37,Women,Educational level,sub-degree/none/unknown/other,NA,NA,18.67,527,17.26,20.17,0.7423469387755103,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,One or both parent degree,28-37,Total,Educational level,sub-degree/none/unknown/other,NA,NA,29.54,4244,28.8,30.29,0.38010204081632615,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,One or both parent degree,28-37,Men,Educational level,sub-degree/none/unknown/other,NA,NA,33.79,2396,32.69,34.91,0.5663265306122446,Percentage,Downward
MO31,Absolute educational mobility,National,K02000001,United Kingdom,2021,One or both parent degree,28-37,Women,Educational level,sub-degree/none/unknown/other,NA,NA,25.4,1848,24.4,26.42,0.5153061224489804,Percentage,Downward
