"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","31","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.366,"0.347","0.384",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","32","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.379,"0.362","0.397",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","33","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.391,"0.374","0.409",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","34","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.402,"0.385","0.419",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","35","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.411,"0.394","0.428",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","36","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.419,"0.402","0.436",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","37","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.425,"0.407","0.443",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","38","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.429,"0.411","0.448",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","39","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.432,"0.413","0.452",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","40","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.433,"0.412","0.455",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","41","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.433,"0.410","0.456",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","42","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.431,"0.405","0.457",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","43","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.427,"0.399","0.456",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","44","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",0.422,"0.390","0.454",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","25","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.321,"0.295","0.347",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","26","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.34,"0.316","0.363",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","27","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.357,"0.336","0.379",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","28","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.374,"0.354","0.394",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","29","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.39,"0.371","0.408",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","30","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.404,"0.386","0.421",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","31","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.416,"0.400","0.433",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","32","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.427,"0.411","0.443",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","33","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.437,"0.421","0.453",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","34","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.445,"0.429","0.460",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","35","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.451,"0.436","0.467",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","36","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.456,"0.440","0.471",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","37","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.459,"0.443","0.475",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","38","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.46,"0.444","0.477",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","39","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.46,"0.443","0.477",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","40","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.458,"0.440","0.476",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","41","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.454,"0.434","0.474",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","42","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.449,"0.427","0.472",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","43","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.442,"0.417","0.467",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","44","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",0.434,"0.406","0.462",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","25","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.425,"0.399","0.451",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","26","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.45,"0.426","0.475",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","27","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.474,"0.452","0.497",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","28","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.497,"0.476","0.518",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","29","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.518,"0.498","0.537",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","30","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.537,"0.518","0.555",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","31","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.554,"0.536","0.572",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","32","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.57,"0.553","0.587",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","33","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.583,"0.567","0.600",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","34","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.596,"0.579","0.612",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","35","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.606,"0.590","0.623",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","36","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.615,"0.598","0.631",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","37","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.622,"0.605","0.639",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","38","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.627,"0.610","0.645",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","39","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.631,"0.613","0.650",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","40","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.634,"0.614","0.653",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","41","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.635,"0.613","0.656",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","42","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.634,"0.610","0.658",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","43","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.632,"0.605","0.658",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","44","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",0.628,"0.598","0.658",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","25","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.507,"0.485","0.528",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","26","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.532,"0.512","0.552",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","27","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.556,"0.537","0.575",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","28","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.578,"0.559","0.596",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","29","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.598,"0.580","0.615",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","30","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.616,"0.599","0.632",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","31","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.632,"0.616","0.648",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","32","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.646,"0.631","0.662",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","33","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.659,"0.644","0.674",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","34","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.67,"0.655","0.685",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","35","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.679,"0.664","0.695",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","36","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.687,"0.671","0.703",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","37","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.693,"0.677","0.709",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","38","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.698,"0.681","0.715",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","39","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.701,"0.684","0.719",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","40","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.703,"0.684","0.722",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","41","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.704,"0.683","0.725",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","42","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.703,"0.680","0.726",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","43","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.701,"0.676","0.726",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","44","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",0.697,"0.669","0.725",NA,"Predictive margins",NA,NA,NA,NA,NA,"1%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","25","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.281,"0.249","0.313",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","26","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.299,"0.272","0.327",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","27","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.316,"0.292","0.341",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","28","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.333,"0.311","0.354",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","29","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.348,"0.329","0.367",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","30","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.362,"0.345","0.379",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","31","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.375,"0.359","0.390",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","32","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.386,"0.371","0.401",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","33","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.396,"0.381","0.410",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","34","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.404,"0.390","0.418",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","35","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.411,"0.397","0.425",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","36","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.417,"0.402","0.431",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","37","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.42,"0.406","0.435",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","38","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.423,"0.407","0.438",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","39","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.423,"0.407","0.440",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","40","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.422,"0.405","0.440",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","41","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.42,"0.400","0.439",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","42","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.416,"0.394","0.437",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","43","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.41,"0.386","0.434",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","44","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",0.403,"0.376","0.430",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","25","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.35,"0.319","0.381",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","26","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.369,"0.341","0.397",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","27","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.387,"0.362","0.411",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","28","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.403,"0.382","0.425",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","29","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.419,"0.399","0.438",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age","30","seb","Higher working","sex","Men","year","2023 to 2025","2014 to 2025",0.433,"0.414","0.451",NA,"Predictive margins",NA,NA,NA,NA,NA,"0%"
