"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in36","Direct effect of social origins on hourly earnings","seb_percentage","K02000001","country","United Kingdom","seb","Higher professional",NA,NA,NA,NA,NA,NA,"2023 to 2025",23.073,"NA","NA","689","Percentage difference","Percentage differences relative to those with lower level (below CSE grade 1 or equivalent)","payhour_inflation_adjusted","weighti","25-29","2023-2025","23%"
"in36","Direct effect of social origins on hourly earnings","seb_percentage","K02000001","country","United Kingdom","seb","Total",NA,NA,NA,NA,NA,NA,"2023 to 2025",35.59,"NA","NA","689","Percentage difference","Percentage differences relative to those with lower level (below CSE grade 1 or equivalent)","payhour_inflation_adjusted","weighti","25-29","2023-2025","36%"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2016",NA,NA,NA,NA,"2014 to 2016",10.369,"9.779","10.994","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£10.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2016",NA,NA,NA,NA,"2014 to 2016",10.522,"9.908","11.174","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£10.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2016",NA,NA,NA,NA,"2014 to 2016",10.887,"10.263","11.549","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£10.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2016",NA,NA,NA,NA,"2014 to 2016",11.829,"11.107","12.597","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.8"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2016",NA,NA,NA,NA,"2014 to 2016",12.481,"11.688","13.328","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2016",NA,NA,NA,NA,"2014 to 2016",14.754,"14.557","14.953","1002","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£14.8"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2017",NA,NA,NA,NA,"2015 to 2017",10.752,"10.139","11.403","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£10.8"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2017",NA,NA,NA,NA,"2015 to 2017",11.163,"10.520","11.846","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2017",NA,NA,NA,NA,"2015 to 2017",12.152,"11.410","12.943","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2017",NA,NA,NA,NA,"2015 to 2017",12.934,"12.118","13.805","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2017",NA,NA,NA,NA,"2015 to 2017",11.417,"10.754","12.121","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2017",NA,NA,NA,NA,"2015 to 2017",14.975,"14.802","15.149","962","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£15"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2018",NA,NA,NA,NA,"2016 to 2018",11.291,"10.622","12.001","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.3"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2018",NA,NA,NA,NA,"2016 to 2018",12.918,"12.111","13.779","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2018",NA,NA,NA,NA,"2016 to 2018",13.727,"12.837","14.678","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2018",NA,NA,NA,NA,"2016 to 2018",11.658,"10.968","12.392","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2018",NA,NA,NA,NA,"2016 to 2018",12.022,"11.303","12.787","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2018",NA,NA,NA,NA,"2016 to 2018",15.199,"15.045","15.355","831","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£15.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2019",NA,NA,NA,NA,"2017 to 2019",11.209,"10.513","11.951","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2019",NA,NA,NA,NA,"2017 to 2019",13.489,"12.569","14.476","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2019",NA,NA,NA,NA,"2017 to 2019",11.86,"11.104","12.667","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2019",NA,NA,NA,NA,"2017 to 2019",12.108,"11.344","12.923","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.1"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2019",NA,NA,NA,NA,"2017 to 2019",12.72,"11.875","13.625","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2019",NA,NA,NA,NA,"2017 to 2019",15.427,"15.283","15.572","889","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£15.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2020",NA,NA,NA,NA,"2018 to 2020",11.171,"10.339","12.069","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2020",NA,NA,NA,NA,"2018 to 2020",11.865,"10.985","12.814","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2020",NA,NA,NA,NA,"2018 to 2020",11.734,"10.867","12.670","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2020",NA,NA,NA,NA,"2018 to 2020",12.49,"11.534","13.524","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2020",NA,NA,NA,NA,"2018 to 2020",15.658,"15.512","15.804","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£15.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2020",NA,NA,NA,NA,"2018 to 2020",13.149,"12.113","14.272","671","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.1"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2021",NA,NA,NA,NA,"2019 to 2021",11.321,"10.412","12.310","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.3"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2021",NA,NA,NA,NA,"2019 to 2021",11.698,"10.761","12.717","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2021",NA,NA,NA,NA,"2019 to 2021",11.743,"10.815","12.751","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£11.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2021",NA,NA,NA,NA,"2019 to 2021",13.317,"12.205","14.531","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.3"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2021",NA,NA,NA,NA,"2019 to 2021",15.892,"15.734","16.052","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£15.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2021",NA,NA,NA,NA,"2019 to 2021",12.644,"11.604","13.777","807","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.6"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2022",NA,NA,NA,NA,"2020 to 2022",12.214,"11.165","13.362","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2022",NA,NA,NA,NA,"2020 to 2022",12.231,"11.188","13.371","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2022",NA,NA,NA,NA,"2020 to 2022",12.027,"10.962","13.196","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2022",NA,NA,NA,NA,"2020 to 2022",16.13,"15.949","16.314","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£16.1"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2022",NA,NA,NA,NA,"2020 to 2022",13.019,"11.888","14.258","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2022",NA,NA,NA,NA,"2020 to 2022",13.575,"12.365","14.903","597","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.6"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2023",NA,NA,NA,NA,"2021 to 2023",12.452,"11.330","13.686","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2023",NA,NA,NA,NA,"2021 to 2023",12.396,"11.290","13.611","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2023",NA,NA,NA,NA,"2021 to 2023",16.372,"16.159","16.587","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£16.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2023",NA,NA,NA,NA,"2021 to 2023",13.468,"12.280","14.771","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.5"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year","2023",NA,NA,NA,NA,"2021 to 2023",13.919,"12.667","15.294","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.9"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher professional","year","2023",NA,NA,NA,NA,"2021 to 2023",14.434,"13.109","15.893","371","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£14.4"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Total","year","2024",NA,NA,NA,NA,"2022 to 2024",16.617,"16.368","16.870","569","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£16.6"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year","2024",NA,NA,NA,NA,"2022 to 2024",12.74,"11.514","14.097","569","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£12.7"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year","2024",NA,NA,NA,NA,"2022 to 2024",13.181,"11.903","14.596","569","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£13.2"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year","2024",NA,NA,NA,NA,"2022 to 2024",14.023,"12.685","15.503","569","Pounds","Mean hourly earnings","payhour_inflation_adjusted","weighti","25-29","2023-2025","£14"
