"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2010",NA,NA,NA,NA,"2010",48.229,"NA","NA",NA,"Percent",NA,NA,NA,"19","2010","48%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2011",NA,NA,NA,NA,"2011",50.195,"NA","NA",NA,"Percent",NA,NA,NA,"19","2011","50%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2012",NA,NA,NA,NA,"2012",52.964,"NA","NA",NA,"Percent",NA,NA,NA,"19","2012","53%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2013",NA,NA,NA,NA,"2013",58.581,"NA","NA",NA,"Percent",NA,NA,NA,"19","2013","59%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2014",NA,NA,NA,NA,"2014",56.55,"NA","NA",NA,"Percent",NA,NA,NA,"19","2014","57%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2015",NA,NA,NA,NA,"2015",57.563,"NA","NA",NA,"Percent",NA,NA,NA,"19","2015","58%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2016",NA,NA,NA,NA,"2016",60.898,"NA","NA",NA,"Percent",NA,NA,NA,"19","2016","61%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2017",NA,NA,NA,NA,"2017",62.71,"NA","NA",NA,"Percent",NA,NA,NA,"19","2017","63%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2018",NA,NA,NA,NA,"2018",61.726,"NA","NA",NA,"Percent",NA,NA,NA,"19","2018","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2019",NA,NA,NA,NA,"2019",62.376,"NA","NA",NA,"Percent",NA,NA,NA,"19","2019","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2020",NA,NA,NA,NA,"2020",62.429,"NA","NA",NA,"Percent",NA,NA,NA,"19","2020","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2021",NA,NA,NA,NA,"2021",62.974,"NA","NA",NA,"Percent",NA,NA,NA,"19","2021","63%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2022",NA,NA,NA,NA,"2022",61.527,"NA","NA",NA,"Percent",NA,NA,NA,"19","2022","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","United Kingdom","time_period","2023",NA,NA,NA,NA,"2023",59.778,"NA","NA",NA,"Percent",NA,NA,NA,"19","2023","60%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2010",NA,NA,NA,NA,"2010",61.489,"NA","NA",NA,"Percent",NA,NA,NA,"19","2010","61%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2011",NA,NA,NA,NA,"2011",62.266,"NA","NA",NA,"Percent",NA,NA,NA,"19","2011","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2012",NA,NA,NA,NA,"2012",61.657,"NA","NA",NA,"Percent",NA,NA,NA,"19","2012","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2013",NA,NA,NA,NA,"2013",61.606,"NA","NA",NA,"Percent",NA,NA,NA,"19","2013","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2014",NA,NA,NA,NA,"2014",62.005,"NA","NA",NA,"Percent",NA,NA,NA,"19","2014","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2015",NA,NA,NA,NA,"2015",62.296,"NA","NA",NA,"Percent",NA,NA,NA,"19","2015","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2016",NA,NA,NA,NA,"2016",62.431,"NA","NA",NA,"Percent",NA,NA,NA,"19","2016","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2017",NA,NA,NA,NA,"2017",62.514,"NA","NA",NA,"Percent",NA,NA,NA,"19","2017","63%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2018",NA,NA,NA,NA,"2018",61.982,"NA","NA",NA,"Percent",NA,NA,NA,"19","2018","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2019",NA,NA,NA,NA,"2019",61.649,"NA","NA",NA,"Percent",NA,NA,NA,"19","2019","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2020",NA,NA,NA,NA,"2020",60.707,"NA","NA",NA,"Percent",NA,NA,NA,"19","2020","61%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2021",NA,NA,NA,NA,"2021",62.009,"NA","NA",NA,"Percent",NA,NA,NA,"19","2021","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2022",NA,NA,NA,NA,"2022",62.046,"NA","NA",NA,"Percent",NA,NA,NA,"19","2022","62%"
"dr23","Access to higher education","trend","K02000001","country","United Kingdom","area","OECD","time_period","2023",NA,NA,NA,NA,"2023",60.628,"NA","NA",NA,"Percent",NA,NA,NA,"19","2023","61%"
