"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2024",NA,NA,NA,NA,"2011-2024",78.57,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2024","79%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2024",NA,NA,NA,NA,"2011-2024",7.759,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2024","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2024",NA,NA,NA,NA,"2011-2024",8.896,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2024","9%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2024",NA,NA,NA,NA,"2011-2024",4.775,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2024","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2023",NA,NA,NA,NA,"2011-2024",77.954,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2023","78%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2023",NA,NA,NA,NA,"2011-2024",8.71,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2023","9%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2023",NA,NA,NA,NA,"2011-2024",8.164,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2023","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2023",NA,NA,NA,NA,"2011-2024",5.171,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2023","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2022",NA,NA,NA,NA,"2011-2024",78.205,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2022","78%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2022",NA,NA,NA,NA,"2011-2024",8.153,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2022","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2022",NA,NA,NA,NA,"2011-2024",8.428,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2022","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2022",NA,NA,NA,NA,"2011-2024",5.214,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2022","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2021",NA,NA,NA,NA,"2011-2024",79.219,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2021","79%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2021",NA,NA,NA,NA,"2011-2024",8.54,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2021","9%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2021",NA,NA,NA,NA,"2011-2024",7.167,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2021","7%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2021",NA,NA,NA,NA,"2011-2024",5.074,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2021","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2020",NA,NA,NA,NA,"2011-2024",80.072,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2020","80%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2020",NA,NA,NA,NA,"2011-2024",7.845,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2020","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2020",NA,NA,NA,NA,"2011-2024",7.232,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2020","7%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2020",NA,NA,NA,NA,"2011-2024",4.851,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2020","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2019",NA,NA,NA,NA,"2011-2024",80.01,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2019","80%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2019",NA,NA,NA,NA,"2011-2024",7.718,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2019","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2019",NA,NA,NA,NA,"2011-2024",7.211,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2019","7%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2019",NA,NA,NA,NA,"2011-2024",5.062,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2019","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2018",NA,NA,NA,NA,"2011-2024",80.351,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2018","80%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2018",NA,NA,NA,NA,"2011-2024",7.826,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2018","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2018",NA,NA,NA,NA,"2011-2024",6.709,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2018","7%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2018",NA,NA,NA,NA,"2011-2024",5.113,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2018","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2017",NA,NA,NA,NA,"2011-2024",80.839,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2017","81%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","In employment (not in education or training)","year","2017",NA,NA,NA,NA,"2011-2024",7.873,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2017","8%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","NEET","year","2017",NA,NA,NA,NA,"2011-2024",6.233,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2017","6%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Other training","year","2017",NA,NA,NA,NA,"2011-2024",5.055,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2017","5%"
"dr21","Further education and training opportunities","trend","E92000001","Country","England","category","Education and apprenticeships/WBL","year","2016",NA,NA,NA,NA,"2011-2024",81.539,"NA","NA",NA,"Percent",NA,NA,NA,"16-18","2016","82%"
