"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",34129.333,"32545.187","35713.479",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34129.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",34598.806,"32917.639","36279.973",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34598.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",34978.331,"33168.543","36788.119",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34978.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","40","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",35267.908,"33295.212","37240.603",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35267.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","41","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",35467.536,"33295.215","37639.857",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35467.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","42","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",35577.216,"33166.649","37987.784",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35577.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","43","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",35596.949,"32908.207","38285.690",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35596.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","44","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2025",35526.733,"32519.111","38534.354",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35526.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",25108.734,"22415.669","27801.799",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£25108.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",26819.6,"24436.981","29202.220",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£26819.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",28440.518,"26321.754","30559.283",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£28440.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",29971.488,"28069.701","31873.275",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£29971.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",31412.509,"29681.559","33143.460",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£31412.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",32763.583,"31159.571","34367.595",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£32763.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",34024.708,"32507.679","35541.736",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34024.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",35195.885,"33731.158","36660.611",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35195.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",36277.113,"34835.670","37718.557",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£36277.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",37268.394,"35826.097","38710.691",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£37268.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","35","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",38169.726,"36705.578","39633.875",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38169.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","36","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",38981.11,"37475.022","40487.199",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38981.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",39702.546,"38133.143","41271.950",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£39702.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",40334.034,"38676.903","41991.166",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40334"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",40875.574,"39102.235","42648.913",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40875.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","40","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",41327.165,"39404.844","43249.486",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41327.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","41","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",41688.809,"39580.901","43796.716",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41688.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","42","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",41960.504,"39627.457","44293.551",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41960.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","43","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",42142.251,"39542.553","44741.948",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£42142.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","44","seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2025",42234.049,"39325.114","45142.985",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£42234"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",25202.015,"22685.992","27718.039",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£25202"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",27000.703,"24780.463","29220.944",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£27000.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",28709.444,"26736.549","30682.338",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£28709.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",30328.235,"28554.518","32101.952",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£30328.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",31857.079,"30236.281","33477.878",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£31857.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",33295.975,"31785.879","34806.071",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£33296"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",34644.922,"33209.412","36080.432",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34644.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",35903.921,"34514.179","37293.663",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35903.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",37072.972,"35707.304","38438.641",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£37073"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",38152.075,"36794.371","39509.779",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38152.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","35","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",39141.23,"37778.491","40503.968",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£39141.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","36","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",40040.436,"38659.865","41421.007",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40040.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",40849.694,"39435.821","42263.567",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40849.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",41569.004,"40101.272","43036.737",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41569"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",42198.366,"40649.604","43747.129",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£42198.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","40","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",42737.78,"41073.901","44401.659",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£42737.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","41","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",43187.245,"41368.188","45006.303",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43187.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","42","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",43546.763,"41528.239","45565.286",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43546.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","43","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",43816.332,"41551.753","46080.911",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43816.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","44","seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2025",43995.953,"41438.002","46553.904",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43996"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",30832.294,"28112.592","33551.996",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£30832.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",32847.318,"30444.231","35250.406",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£32847.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",34772.395,"32638.601","36906.189",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34772.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",36607.523,"34695.492","38519.554",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£36607.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",38352.703,"36615.860","40089.545",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38352.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",40007.934,"38402.362","41613.507",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40007.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",41573.218,"40059.551","43086.885",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41573.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",43048.553,"41593.466","44503.641",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43048.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",44433.94,"43010.599","45857.282",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£44433.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",45729.379,"44316.614","47142.144",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£45729.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","35","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",46934.87,"45515.284","48354.457",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£46934.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","36","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",48050.413,"46607.886","49492.939",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£48050.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",49076.007,"47593.112","50558.902",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£49076"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",50011.653,"48467.406","51555.901",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£50011.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",50857.351,"49225.690","52489.013",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£50857.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","40","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",51613.101,"49862.332","53363.870",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£51613.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","41","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",52278.903,"50372.136","54185.670",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£52278.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","42","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",52854.756,"50751.059","54958.454",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£52854.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","43","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",53340.662,"50996.487","55684.836",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£53340.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","44","seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2025",53736.619,"51107.117","56366.120",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£53736.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",35574.926,"32791.653","38358.199",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£35574.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",37631.194,"35158.237","40104.150",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£37631.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",39597.513,"37388.895","41806.131",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£39597.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",41473.884,"39483.832","43463.935",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£41473.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",43260.307,"41444.322","45076.291",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£43260.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",44956.781,"43273.061","46640.501",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£44956.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",46563.307,"44974.234","48152.381",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£46563.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",48079.886,"46553.082","49606.689",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£48079.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",49506.516,"48015.034","50997.998",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£49506.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",50843.198,"49364.653","52321.742",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£50843.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","35","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",52089.931,"50604.769","53575.094",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£52089.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","36","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",53246.717,"51735.990","54757.444",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£53246.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",54313.554,"52756.672","55870.436",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£54313.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",55290.443,"53663.308","56917.578",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£55290.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",56177.384,"54451.247","57903.521",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£56177.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","40","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",56974.377,"55115.588","58833.165",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£56974.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","41","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",57681.421,"55651.997","59710.845",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£57681.4"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","42","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",58298.517,"56057.224","60539.811",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£58298.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","43","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",58825.666,"56329.243","61322.088",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£58825.7"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","44","seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2025",59262.866,"56467.091","62058.640",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£59262.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",23545.123,"19321.188","27769.058",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£23545.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",25533.772,"21819.338","29248.207",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£25533.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",27402.835,"24121.720","30683.950",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£27402.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",29152.31,"26227.534","32077.087",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£29152.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",30782.199,"28137.710","33426.687",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£30782.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",32292.5,"29855.882","34729.118",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£32292.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",33683.214,"31388.885","35977.543",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£33683.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",34954.341,"32746.178","37162.505",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£34954.3"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",36105.881,"33938.101","38273.662",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£36105.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",37137.834,"34973.644","39302.025",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£37137.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","35","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",38050.2,"35858.592","40241.809",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38050.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","36","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",38842.979,"36594.591","41091.367",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£38843"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","37","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",39516.171,"37179.164","41853.178",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£39516.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","38","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",40069.776,"37606.511","42533.041",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40069.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","39","seb","Lower working","sex","Men","year","2023 to 2025","2014 to 2025",40503.793,"37868.870","43138.717",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£40503.8"
