"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","higher_degree_binary","Higher degree","itl2_current_geo","Berkshire, Buckinghamshire and Oxfordshire","quintile","5",NA,NA,"2014-2025",18.506,"17.955","19.073","18711","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","19%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Cheshire","higher_degree_binary","Higher degree","itl2_current_geo","Cheshire","quintile","5",NA,NA,"2014-2025",16.042,"15.233","16.892","7641","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","16%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Cornwall and Isles of Scilly","higher_degree_binary","Higher degree","itl2_current_geo","Cornwall and Isles of Scilly","quintile","2",NA,NA,"2014-2025",10.059,"9.244","10.945","4929","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Cumbria","higher_degree_binary","Higher degree","itl2_current_geo","Cumbria","quintile","2",NA,NA,"2014-2025",10.283,"9.415","11.244","4352","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Derbyshire and Nottinghamshire","higher_degree_binary","Higher degree","itl2_current_geo","Derbyshire and Nottinghamshire","quintile","2",NA,NA,"2014-2025",10.633,"10.176","11.104","17167","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Devon","higher_degree_binary","Higher degree","itl2_current_geo","Devon","quintile","3",NA,NA,"2014-2025",11.465,"10.827","12.124","9424","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Dorset and Somerset","higher_degree_binary","Higher degree","itl2_current_geo","Dorset and Somerset","quintile","2",NA,NA,"2014-2025",10.877,"10.300","11.487","10736","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","East Anglia","higher_degree_binary","Higher degree","itl2_current_geo","East Anglia","quintile","3",NA,NA,"2014-2025",11.684,"11.245","12.133","20305","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","12%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","East Wales","higher_degree_binary","Higher degree","itl2_current_geo","East Wales","quintile","4",NA,NA,"2014-2025",14.285,"13.553","15.051","8519","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","14%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","East Yorkshire and Northern Lincolnshire","higher_degree_binary","Higher degree","itl2_current_geo","East Yorkshire and Northern Lincolnshire","quintile","1",NA,NA,"2014-2025",7.682,"7.079","8.335","7067","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","8%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Eastern Scotland","higher_degree_binary","Higher degree","itl2_current_geo","Eastern Scotland","quintile","4",NA,NA,"2014-2025",15.093,"14.537","15.669","15562","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","15%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Essex","higher_degree_binary","Higher degree","itl2_current_geo","Essex","quintile","1",NA,NA,"2014-2025",9.647,"9.142","10.181","12623","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","higher_degree_binary","Higher degree","itl2_current_geo","Gloucestershire, Wiltshire and Bath/Bristol area","quintile","5",NA,NA,"2014-2025",15.271,"14.783","15.777","20323","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","15%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Greater Manchester","higher_degree_binary","Higher degree","itl2_current_geo","Greater Manchester","quintile","3",NA,NA,"2014-2025",12.086,"11.638","12.552","19756","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","12%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Hampshire and Isle of Wight","higher_degree_binary","Higher degree","itl2_current_geo","Hampshire and Isle of Wight","quintile","3",NA,NA,"2014-2025",12.101,"11.586","12.633","15083","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","12%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Herefordshire, Worcestershire and Warwickshire","higher_degree_binary","Higher degree","itl2_current_geo","Herefordshire, Worcestershire and Warwickshire","quintile","3",NA,NA,"2014-2025",12.127,"11.535","12.737","11507","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","12%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Highlands and Islands","higher_degree_binary","Higher degree","itl2_current_geo","Highlands and Islands","quintile","1",NA,NA,"2014-2025",9.02,"7.994","10.159","2783","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","9%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Inner London - East","higher_degree_binary","Higher degree","itl2_current_geo","Inner London - East","quintile","5",NA,NA,"2014-2025",25.695,"24.952","26.451","13182","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","26%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Inner London - West","higher_degree_binary","Higher degree","itl2_current_geo","Inner London - West","quintile","5",NA,NA,"2014-2025",31.993,"30.752","33.267","5360","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","32%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Kent","higher_degree_binary","Higher degree","itl2_current_geo","Kent","quintile","2",NA,NA,"2014-2025",10.834,"10.285","11.403","12048","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Lancashire","higher_degree_binary","Higher degree","itl2_current_geo","Lancashire","quintile","1",NA,NA,"2014-2025",10.004,"9.465","10.576","11382","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Leicestershire, Rutland and Northamptonshire","higher_degree_binary","Higher degree","itl2_current_geo","Leicestershire, Rutland and Northamptonshire","quintile","2",NA,NA,"2014-2025",10.456,"9.960","10.966","14408","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Lincolnshire","higher_degree_binary","Higher degree","itl2_current_geo","Lincolnshire","quintile","1",NA,NA,"2014-2025",7.204,"6.579","7.899","6060","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","7%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Merseyside","higher_degree_binary","Higher degree","itl2_current_geo","Merseyside","quintile","3",NA,NA,"2014-2025",10.994,"10.392","11.632","9948","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","North Eastern Scotland","higher_degree_binary","Higher degree","itl2_current_geo","North Eastern Scotland","quintile","4",NA,NA,"2014-2025",15.137,"13.993","16.348","3641","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","15%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","North Yorkshire","higher_degree_binary","Higher degree","itl2_current_geo","North Yorkshire","quintile","4",NA,NA,"2014-2025",14.465,"13.676","15.298","7347","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","14%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Northern Ireland","higher_degree_binary","Higher degree","itl2_current_geo","Northern Ireland","quintile","1",NA,NA,"2014-2025",10.006,"9.678","10.342","31684","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Northumberland, and Tyne and Wear","higher_degree_binary","Higher degree","itl2_current_geo","Northumberland, and Tyne and Wear","quintile","2",NA,NA,"2014-2025",10.783,"10.237","11.356","11990","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Outer London - East and North East","higher_degree_binary","Higher degree","itl2_current_geo","Outer London - East and North East","quintile","5",NA,NA,"2014-2025",15.767,"15.107","16.455","11389","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","16%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Outer London - South","higher_degree_binary","Higher degree","itl2_current_geo","Outer London - South","quintile","5",NA,NA,"2014-2025",20.57,"19.725","21.431","8743","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","21%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Outer London - West and North West","higher_degree_binary","Higher degree","itl2_current_geo","Outer London - West and North West","quintile","5",NA,NA,"2014-2025",21.857,"21.116","22.620","11730","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","22%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Shropshire and Staffordshire","higher_degree_binary","Higher degree","itl2_current_geo","Shropshire and Staffordshire","quintile","1",NA,NA,"2014-2025",9.552,"9.031","10.100","11809","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","South Yorkshire","higher_degree_binary","Higher degree","itl2_current_geo","South Yorkshire","quintile","3",NA,NA,"2014-2025",12.388,"11.763","13.037","10439","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","12%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Southern Scotland","higher_degree_binary","Higher degree","itl2_current_geo","Southern Scotland","quintile","1",NA,NA,"2014-2025",7.089,"6.523","7.695","7549","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","7%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Surrey, East and West Sussex","higher_degree_binary","Higher degree","itl2_current_geo","Surrey, East and West Sussex","quintile","4",NA,NA,"2014-2025",14.856,"14.373","15.356","20313","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","15%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","Tees Valley and Durham","higher_degree_binary","Higher degree","itl2_current_geo","Tees Valley and Durham","quintile","1",NA,NA,"2014-2025",8.531,"7.976","9.118","9367","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","9%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","West Central Scotland","higher_degree_binary","Higher degree","itl2_current_geo","West Central Scotland","quintile","4",NA,NA,"2014-2025",12.561,"11.935","13.215","10453","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","13%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","West Midlands","higher_degree_binary","Higher degree","itl2_current_geo","West Midlands","quintile","3",NA,NA,"2014-2025",10.998,"10.547","11.461","18198","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","West Wales and The Valleys","higher_degree_binary","Higher degree","itl2_current_geo","West Wales and The Valleys","quintile","2",NA,NA,"2014-2025",10.222,"9.735","10.726","14560","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","10%"
"dr53","Postgraduate education","geography_caterpillar",NA,"ITL2","West Yorkshire","higher_degree_binary","Higher degree","itl2_current_geo","West Yorkshire","quintile","2",NA,NA,"2014-2025",10.914,"10.473","11.376","18559","Percent",NA,"higher_degree_binary, itl2_current_geo","rweight","25-64","2014-2025","11%"
