"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower working",NA,NA,NA,NA,"2014-2025",13.295,"12.471","14.120","164","Average","3-year moving average","seb","weighti","25-29","2014-2025","£13.3"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher working",NA,NA,NA,NA,"2014-2025",14.521,"13.412","15.631","237","Average","3-year moving average","seb","weighti","25-29","2014-2025","£14.5"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Intermediate",NA,NA,NA,NA,"2014-2025",15.102,"14.270","15.933","231","Average","3-year moving average","seb","weighti","25-29","2014-2025","£15.1"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower professional",NA,NA,NA,NA,"2014-2025",17.651,"16.360","18.942","204","Average","3-year moving average","seb","weighti","25-29","2014-2025","£17.7"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher professional",NA,NA,NA,NA,"2014-2025",19.189,"17.915","20.463","166","Average","3-year moving average","seb","weighti","25-29","2014-2025","£19.2"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower working",NA,NA,NA,NA,"2014-2025",13.331,"12.533","14.130","176","Average","3-year moving average","seb","weighti","25-29","2014-2025","£13.3"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher working",NA,NA,NA,NA,"2014-2025",14.919,"13.798","16.040","192","Average","3-year moving average","seb","weighti","25-29","2014-2025","£14.9"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Intermediate",NA,NA,NA,NA,"2014-2025",15.477,"14.578","16.376","210","Average","3-year moving average","seb","weighti","25-29","2014-2025","£15.5"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower professional",NA,NA,NA,NA,"2014-2025",17.833,"16.640","19.027","199","Average","3-year moving average","seb","weighti","25-29","2014-2025","£17.8"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher professional",NA,NA,NA,NA,"2014-2025",18.963,"17.799","20.127","185","Average","3-year moving average","seb","weighti","25-29","2014-2025","£19"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower working",NA,NA,NA,NA,"2014-2025",13.486,"12.668","14.305","135","Average","3-year moving average","seb","weighti","25-29","2014-2025","£13.5"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher working",NA,NA,NA,NA,"2014-2025",14.756,"13.837","15.674","155","Average","3-year moving average","seb","weighti","25-29","2014-2025","£14.8"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Intermediate",NA,NA,NA,NA,"2014-2025",15.739,"14.785","16.692","183","Average","3-year moving average","seb","weighti","25-29","2014-2025","£15.7"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower professional",NA,NA,NA,NA,"2014-2025",17.992,"16.912","19.071","202","Average","3-year moving average","seb","weighti","25-29","2014-2025","£18"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher professional",NA,NA,NA,NA,"2014-2025",19.605,"18.349","20.861","156","Average","3-year moving average","seb","weighti","25-29","2014-2025","£19.6"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower working",NA,NA,NA,NA,"2014-2025",13.675,"12.836","14.515","164","Average","3-year moving average","seb","weighti","25-29","2014-2025","£13.7"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher working",NA,NA,NA,NA,"2014-2025",15.378,"14.316","16.441","147","Average","3-year moving average","seb","weighti","25-29","2014-2025","£15.4"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Intermediate",NA,NA,NA,NA,"2014-2025",16.538,"15.413","17.662","209","Average","3-year moving average","seb","weighti","25-29","2014-2025","£16.5"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower professional",NA,NA,NA,NA,"2014-2025",18.057,"16.955","19.159","176","Average","3-year moving average","seb","weighti","25-29","2014-2025","£18.1"
"in34","Earnings of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher professional",NA,NA,NA,NA,"2014-2025",20.225,"18.739","21.710","193","Average","3-year moving average","seb","weighti","25-29","2014-2025","£20.2"
