"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2018/19",NA,NA,NA,NA,"2018/19",72,"NA","NA","638946","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2018/19",NA,NA,NA,NA,"2018/19",57,"NA","NA","89742","Percentage",NA,NA,NA,NA,NA,"57%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2018/19",NA,NA,NA,NA,"2018/19",74,"NA","NA","549204","Percentage",NA,NA,NA,NA,NA,"74%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2017/18",NA,NA,NA,NA,"2017/18",72,"NA","NA","652349","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2017/18",NA,NA,NA,NA,"2017/18",57,"NA","NA","87190","Percentage",NA,NA,NA,NA,NA,"57%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2017/18",NA,NA,NA,NA,"2017/18",74,"NA","NA","565159","Percentage",NA,NA,NA,NA,NA,"74%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2016/17",NA,NA,NA,NA,"2016/17",71,"NA","NA","669864","Percentage",NA,NA,NA,NA,NA,"71%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2016/17",NA,NA,NA,NA,"2016/17",56,"NA","NA","91641","Percentage",NA,NA,NA,NA,NA,"56%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2016/17",NA,NA,NA,NA,"2016/17",73,"NA","NA","578223","Percentage",NA,NA,NA,NA,NA,"73%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2015/16",NA,NA,NA,NA,"2015/16",69,"NA","NA","669052","Percentage",NA,NA,NA,NA,NA,"69%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2015/16",NA,NA,NA,NA,"2015/16",54,"NA","NA","93538","Percentage",NA,NA,NA,NA,NA,"54%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2015/16",NA,NA,NA,NA,"2015/16",72,"NA","NA","575514","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2014/15",NA,NA,NA,NA,"2014/15",66,"NA","NA","654848","Percentage",NA,NA,NA,NA,NA,"66%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2014/15",NA,NA,NA,NA,"2014/15",51,"NA","NA","97156","Percentage",NA,NA,NA,NA,NA,"51%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2014/15",NA,NA,NA,NA,"2014/15",69,"NA","NA","557692","Percentage",NA,NA,NA,NA,NA,"69%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2013/14",NA,NA,NA,NA,"2013/14",60,"NA","NA","641331","Percentage",NA,NA,NA,NA,NA,"60%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2013/14",NA,NA,NA,NA,"2013/14",45,"NA","NA","112697","Percentage",NA,NA,NA,NA,NA,"45%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2013/14",NA,NA,NA,NA,"2013/14",64,"NA","NA","528634","Percentage",NA,NA,NA,NA,NA,"64%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2012/13",NA,NA,NA,NA,"2012/13",52,"NA","NA","643302","Percentage",NA,NA,NA,NA,NA,"52%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2012/13",NA,NA,NA,NA,"2012/13",36,"NA","NA","118945","Percentage",NA,NA,NA,NA,NA,"36%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2012/13",NA,NA,NA,NA,"2012/13",55,"NA","NA","524357","Percentage",NA,NA,NA,NA,NA,"55%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2019/20",NA,NA,NA,NA,"2019/20",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2019/20",NA,NA,NA,NA,"2019/20",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2019/20",NA,NA,NA,NA,"2019/20",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2020/21",NA,NA,NA,NA,"2020/21",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2020/21",NA,NA,NA,NA,"2020/21",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2020/21",NA,NA,NA,NA,"2020/21",NA,"NA","NA",NA,"Percentage",NA,NA,NA,NA,NA,"NA%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2024/25",NA,NA,NA,NA,"2024/25",68,"NA","NA","589471","Percentage",NA,NA,NA,NA,NA,"68%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2024/25",NA,NA,NA,NA,"2024/25",51,"NA","NA","100267","Percentage",NA,NA,NA,NA,NA,"51%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2024/25",NA,NA,NA,NA,"2024/25",73,"NA","NA","475755","Percentage",NA,NA,NA,NA,NA,"73%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2023/24",NA,NA,NA,NA,"2023/24",68,"NA","NA","608217","Percentage",NA,NA,NA,NA,NA,"68%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2023/24",NA,NA,NA,NA,"2023/24",52,"NA","NA","104712","Percentage",NA,NA,NA,NA,NA,"52%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2023/24",NA,NA,NA,NA,"2023/24",72,"NA","NA","488431","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2022/23",NA,NA,NA,NA,"2022/23",67,"NA","NA","618891","Percentage",NA,NA,NA,NA,NA,"67%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2022/23",NA,NA,NA,NA,"2022/23",52,"NA","NA","109100","Percentage",NA,NA,NA,NA,NA,"52%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2022/23",NA,NA,NA,NA,"2022/23",71,"NA","NA","495247","Percentage",NA,NA,NA,NA,NA,"71%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2021/22",NA,NA,NA,NA,"2021/22",65,"NA","NA","622583","Percentage",NA,NA,NA,NA,NA,"65%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2021/22",NA,NA,NA,NA,"2021/22",49,"NA","NA","113882","Percentage",NA,NA,NA,NA,NA,"49%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2021/22",NA,NA,NA,NA,"2021/22",69,"NA","NA","495996","Percentage",NA,NA,NA,NA,NA,"69%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2018/19",65,"NA","NA","43796","Percentage",NA,NA,NA,NA,NA,"65%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",NA,NA,NA,NA,"2018/19",49,"NA","NA","45946","Percentage",NA,NA,NA,NA,NA,"49%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",NA,NA,NA,NA,"2018/19",81,"NA","NA","267725","Percentage",NA,NA,NA,NA,NA,"81%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",NA,NA,NA,NA,"2018/19",68,"NA","NA","281479","Percentage",NA,NA,NA,NA,NA,"68%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2017/18",65,"NA","NA","42403","Percentage",NA,NA,NA,NA,NA,"65%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",NA,NA,NA,NA,"2017/18",49,"NA","NA","44787","Percentage",NA,NA,NA,NA,NA,"49%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",NA,NA,NA,NA,"2017/18",81,"NA","NA","275867","Percentage",NA,NA,NA,NA,NA,"81%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",NA,NA,NA,NA,"2017/18",67,"NA","NA","289292","Percentage",NA,NA,NA,NA,NA,"67%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2016/17",64,"NA","NA","44391","Percentage",NA,NA,NA,NA,NA,"64%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",NA,NA,NA,NA,"2016/17",48,"NA","NA","47250","Percentage",NA,NA,NA,NA,NA,"48%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",NA,NA,NA,NA,"2016/17",80,"NA","NA","282436","Percentage",NA,NA,NA,NA,NA,"80%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",NA,NA,NA,NA,"2016/17",67,"NA","NA","295787","Percentage",NA,NA,NA,NA,NA,"67%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2015/16",63,"NA","NA","45393","Percentage",NA,NA,NA,NA,NA,"63%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",NA,NA,NA,NA,"2015/16",46,"NA","NA","48145","Percentage",NA,NA,NA,NA,NA,"46%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",NA,NA,NA,NA,"2015/16",79,"NA","NA","280712","Percentage",NA,NA,NA,NA,NA,"79%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",NA,NA,NA,NA,"2015/16",65,"NA","NA","294802","Percentage",NA,NA,NA,NA,NA,"65%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2014/15",60,"NA","NA","47086","Percentage",NA,NA,NA,NA,NA,"60%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Eligible for free school meals",NA,NA,NA,NA,"2014/15",43,"NA","NA","50070","Percentage",NA,NA,NA,NA,NA,"43%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Not eligible for free school meals",NA,NA,NA,NA,"2014/15",77,"NA","NA","272125","Percentage",NA,NA,NA,NA,NA,"77%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Boys","seb","Not eligible for free school meals",NA,NA,NA,NA,"2014/15",61,"NA","NA","285567","Percentage",NA,NA,NA,NA,NA,"61%"
"in11","Level of development at age 5","sex","E92000001","Country","England","sex","Girls","seb","Eligible for free school meals",NA,NA,NA,NA,"2013/14",53,"NA","NA","55217","Percentage",NA,NA,NA,NA,NA,"53%"
