"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1997",NA,NA,NA,NA,NA,NA,"1997-2025",12.972,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"1997","13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1998",NA,NA,NA,NA,NA,NA,"1997-2025",13.277,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"1998","13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1999",NA,NA,NA,NA,NA,NA,"1997-2025",13.629,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"1999","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2000",NA,NA,NA,NA,NA,NA,"1997-2025",14.026,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2000","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2001",NA,NA,NA,NA,NA,NA,"1997-2025",14.558,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2001","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2002",NA,NA,NA,NA,NA,NA,"1997-2025",14.93,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2002","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2003",NA,NA,NA,NA,NA,NA,"1997-2025",15.059,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2003","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2004",NA,NA,NA,NA,NA,NA,"1997-2025",15.184,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2004","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2005",NA,NA,NA,NA,NA,NA,"1997-2025",15.173,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2005","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2006",NA,NA,NA,NA,NA,NA,"1997-2025",15.258,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2006","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2007",NA,NA,NA,NA,NA,NA,"1997-2025",15.374,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2007","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2008",NA,NA,NA,NA,NA,NA,"1997-2025",15.257,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2008","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2009",NA,NA,NA,NA,NA,NA,"1997-2025",15.339,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2009","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2010",NA,NA,NA,NA,NA,NA,"1997-2025",14.811,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2010","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2011",NA,NA,NA,NA,NA,NA,"1997-2025",13.962,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2011","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2012",NA,NA,NA,NA,NA,NA,"1997-2025",13.8,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2012","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2013",NA,NA,NA,NA,NA,NA,"1997-2025",13.8,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2013","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2014",NA,NA,NA,NA,NA,NA,"1997-2025",13.717,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2014","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2015",NA,NA,NA,NA,NA,NA,"1997-2025",13.924,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2015","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2016",NA,NA,NA,NA,NA,NA,"1997-2025",14.415,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2016","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2017",NA,NA,NA,NA,NA,NA,"1997-2025",14.479,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2017","14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2018",NA,NA,NA,NA,NA,NA,"1997-2025",14.737,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2018","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2019",NA,NA,NA,NA,NA,NA,"1997-2025",15.208,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2019","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2020",NA,NA,NA,NA,NA,NA,"1997-2025",15.536,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2020","16%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2021",NA,NA,NA,NA,NA,NA,"1997-2025",15.556,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2021","16%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2022",NA,NA,NA,NA,NA,NA,"1997-2025",15.254,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2022","15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2023",NA,NA,NA,NA,NA,NA,"1997-2025",15.506,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2023","16%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2024",NA,NA,NA,NA,NA,NA,"1997-2025",15.835,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2024","16%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2025",NA,NA,NA,NA,NA,NA,"1997-2025",15.88,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,"2025","16%"
