"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher professional","sex","Men",,,"2020 to 2025",13.949,12.111,15.952,1300,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher professional","sex","Women",,,"2020 to 2025",11.122,9.569,12.952,1390,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","sex","Men",,,"2020 to 2025",14.797,12.981,16.811,1372,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","sex","Women",,,"2020 to 2025",14.46,12.773,16.298,1585,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","sex","Men",,,"2020 to 2025",18.554,16.588,20.705,1417,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","sex","Women",,,"2020 to 2025",17.937,16.109,19.894,1629,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","sex","Men",,,"2020 to 2025",22.756,20.135,25.522,964,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","sex","Women",,,"2020 to 2025",19.214,16.924,21.757,1061,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","sex","Men",,,"2020 to 2025",34.603,31.773,37.586,1060,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","sex","Women",,,"2020 to 2025",28.017,25.508,30.66,1203,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","sex","Men",,,"2020 to 2025",8.86,7.386,10.555,1300,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","sex","Women",,,"2020 to 2025",9.323,7.899,11.036,1390,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","sex","Men",,,"2020 to 2025",13.429,11.675,15.355,1372,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","sex","Women",,,"2020 to 2025",11.436,9.917,13.113,1585,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","sex","Men",,,"2020 to 2025",15.808,13.968,17.837,1417,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","sex","Women",,,"2020 to 2025",14.225,12.6,16.055,1629,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","sex","Men",,,"2020 to 2025",20.422,17.961,23.15,964,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","sex","Women",,,"2020 to 2025",20.345,17.999,22.935,1061,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","sex","Men",,,"2020 to 2025",20.724,18.376,23.349,1060,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","sex","Women",,,"2020 to 2025",20.702,18.464,23.122,1203,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","sex","Men",,,"2020 to 2025",13.962,12.183,16.033,1300,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","sex","Women",,,"2020 to 2025",17.632,15.678,19.755,1390,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","sex","Men",,,"2020 to 2025",18.463,16.442,20.617,1372,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","sex","Women",,,"2020 to 2025",18.944,17.045,20.963,1585,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Intermediate","sex","Men",,,"2020 to 2025",18.615,16.656,20.779,1417,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Intermediate","sex","Women",,,"2020 to 2025",24.147,22.08,26.294,1629,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher working","sex","Men",,,"2020 to 2025",17.051,14.724,19.569,964,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher working","sex","Women",,,"2020 to 2025",20.233,17.91,22.837,1061,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower working","sex","Men",,,"2020 to 2025",15.303,13.198,17.624,1060,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower working","sex","Women",,,"2020 to 2025",22.214,19.897,24.672,1203,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher professional","sex","Men",,,"2020 to 2025",29.209,26.785,31.801,1300,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher professional","sex","Women",,,"2020 to 2025",36.679,34.162,39.294,1390,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower professional","sex","Men",,,"2020 to 2025",27.339,25.005,29.789,1372,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower professional","sex","Women",,,"2020 to 2025",36.622,34.226,39.026,1585,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Intermediate","sex","Men",,,"2020 to 2025",25.212,22.969,27.556,1417,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Intermediate","sex","Women",,,"2020 to 2025",29.667,27.452,31.945,1629,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher working","sex","Men",,,"2020 to 2025",24.828,22.121,27.668,964,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher working","sex","Women",,,"2020 to 2025",28.548,25.876,31.398,1061,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower working","sex","Men",,,"2020 to 2025",18.542,16.313,21.088,1060,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower working","sex","Women",,,"2020 to 2025",23.271,20.935,25.789,1203,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher professional","sex","Men",,,"2020 to 2025",34.02,31.438,36.658,1300,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher professional","sex","Women",,,"2020 to 2025",25.244,23.003,27.639,1390,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower professional","sex","Men",,,"2020 to 2025",25.973,23.662,28.369,1372,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower professional","sex","Women",,,"2020 to 2025",18.537,16.682,20.57,1585,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Intermediate","sex","Men",,,"2020 to 2025",21.811,19.7,24.068,1417,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Intermediate","sex","Women",,,"2020 to 2025",14.023,12.367,15.798,1629,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher working","sex","Men",,,"2020 to 2025",14.944,12.778,17.382,964,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher working","sex","Women",,,"2020 to 2025",11.66,9.847,13.81,1061,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower working","sex","Men",,,"2020 to 2025",10.828,9.073,12.915,1060,"Percent",
"in33","Occupational level of young people","sex_time_comparison","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower working","sex","Women",,,"2020 to 2025",5.796,4.594,7.333,1203,"Percent",
