"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower working","sex","Women",,,"2014 to 2025 (combined)",4.952,4.277,5.726,3594,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower working","sex","Men",,,"2014 to 2025 (combined)",8.551,7.599,9.627,3026,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher working","sex","Women",,,"2014 to 2025 (combined)",8.84,7.908,9.876,3302,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher working","sex","Men",,,"2014 to 2025 (combined)",12.867,11.687,14.168,2881,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Intermediate","sex","Women",,,"2014 to 2025 (combined)",10.948,10.032,11.936,4238,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Intermediate","sex","Men",,,"2014 to 2025 (combined)",17.253,16.061,18.495,3781,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower professional","sex","Women",,,"2014 to 2025 (combined)",16.223,15.072,17.444,3797,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Lower professional","sex","Men",,,"2014 to 2025 (combined)",22.919,21.512,24.415,3288,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher professional","sex","Women",,,"2014 to 2025 (combined)",22.547,21.116,24.039,3207,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher professional","seb","Higher professional","sex","Men",,,"2014 to 2025 (combined)",30.225,28.564,31.946,2888,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower working","sex","Women",,,"2014 to 2025 (combined)",20.532,19.232,21.9,3594,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower working","sex","Men",,,"2014 to 2025 (combined)",16.444,15.163,17.838,3026,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher working","sex","Women",,,"2014 to 2025 (combined)",26.677,25.185,28.231,3302,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher working","sex","Men",,,"2014 to 2025 (combined)",21.877,20.379,23.431,2881,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Intermediate","sex","Women",,,"2014 to 2025 (combined)",28.556,27.2,29.942,4238,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Intermediate","sex","Men",,,"2014 to 2025 (combined)",23.932,22.589,25.335,3781,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower professional","sex","Women",,,"2014 to 2025 (combined)",35.855,34.321,37.396,3797,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Lower professional","sex","Men",,,"2014 to 2025 (combined)",28,26.487,29.586,3288,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher professional","sex","Women",,,"2014 to 2025 (combined)",37.205,35.528,38.903,3207,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower professional","seb","Higher professional","sex","Men",,,"2014 to 2025 (combined)",29.938,28.291,31.665,2888,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower working","sex","Women",,,"2014 to 2025 (combined)",21.074,19.747,22.441,3594,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower working","sex","Men",,,"2014 to 2025 (combined)",16.295,15.003,17.668,3026,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher working","sex","Women",,,"2014 to 2025 (combined)",21.198,19.824,22.642,3302,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher working","sex","Men",,,"2014 to 2025 (combined)",17.271,15.932,18.728,2881,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Intermediate","sex","Women",,,"2014 to 2025 (combined)",24.19,22.909,25.51,4238,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Intermediate","sex","Men",,,"2014 to 2025 (combined)",20.349,19.073,21.665,3781,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","sex","Women",,,"2014 to 2025 (combined)",20.316,19.043,21.628,3797,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","sex","Men",,,"2014 to 2025 (combined)",18.259,16.951,19.621,3288,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","sex","Women",,,"2014 to 2025 (combined)",18.696,17.382,20.112,3207,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","sex","Men",,,"2014 to 2025 (combined)",14.851,13.588,16.216,2888,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","sex","Women",,,"2014 to 2025 (combined)",24.379,22.985,25.819,3594,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","sex","Men",,,"2014 to 2025 (combined)",25.25,23.716,26.843,3026,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","sex","Women",,,"2014 to 2025 (combined)",23.881,22.456,25.394,3302,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","sex","Men",,,"2014 to 2025 (combined)",26.035,24.446,27.684,2881,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","sex","Women",,,"2014 to 2025 (combined)",17.658,16.52,18.839,4238,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","sex","Men",,,"2014 to 2025 (combined)",19.842,18.583,21.151,3781,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","sex","Women",,,"2014 to 2025 (combined)",13.431,12.371,14.567,3797,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","sex","Men",,,"2014 to 2025 (combined)",15.953,14.74,17.274,3288,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","sex","Women",,,"2014 to 2025 (combined)",10.252,9.241,11.373,3207,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","sex","Men",,,"2014 to 2025 (combined)",11.255,10.135,12.476,2888,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","sex","Women",,,"2014 to 2025 (combined)",29.063,27.601,30.597,3594,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","sex","Men",,,"2014 to 2025 (combined)",33.46,31.768,35.161,3026,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","sex","Women",,,"2014 to 2025 (combined)",19.404,18.085,20.812,3302,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","sex","Men",,,"2014 to 2025 (combined)",21.951,20.447,23.502,2881,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","sex","Women",,,"2014 to 2025 (combined)",18.648,17.485,19.854,4238,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","sex","Men",,,"2014 to 2025 (combined)",18.624,17.398,19.905,3781,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","sex","Women",,,"2014 to 2025 (combined)",14.176,13.083,15.328,3797,"Percent",
"in33","Occupational level of young people","sex","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","sex","Men",,,"2014 to 2025 (combined)",14.869,13.682,16.145,3288,"Percent",
