"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher professional","disability","Disabled",,,"2014 to 2019",20.432,16.371,25.102,348,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher professional","disability","Not disabled",,,"2014 to 2019",11.62,10.526,12.838,3043,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","disability","Disabled",,,"2014 to 2019",26.504,22.668,30.687,487,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower professional","disability","Not disabled",,,"2014 to 2019",12.872,11.812,14.019,3627,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","disability","Disabled",,,"2014 to 2019",29.911,26.32,33.808,598,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Intermediate","disability","Not disabled",,,"2014 to 2019",17.492,16.39,18.67,4354,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","disability","Disabled",,,"2014 to 2019",36.177,32.238,40.389,555,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Higher working","disability","Not disabled",,,"2014 to 2019",18.042,16.795,19.339,3588,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","disability","Disabled",,,"2014 to 2019",46.382,42.941,49.764,846,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Lower working","seb","Lower working","disability","Not disabled",,,"2014 to 2019",27.543,26.065,29.056,3490,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","disability","Disabled",,,"2014 to 2019",15.846,12.22,20.164,348,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher professional","disability","Not disabled",,,"2014 to 2019",12.376,11.25,13.624,3043,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","disability","Disabled",,,"2014 to 2019",20.288,16.898,24.237,487,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower professional","disability","Not disabled",,,"2014 to 2019",16.673,15.489,17.943,3627,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","disability","Disabled",,,"2014 to 2019",26.551,23.126,30.357,598,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Intermediate","disability","Not disabled",,,"2014 to 2019",21.675,20.471,22.942,4354,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","disability","Disabled",,,"2014 to 2019",27.091,23.414,30.964,555,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Higher working","disability","Not disabled",,,"2014 to 2019",28.84,27.373,30.365,3588,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","disability","Disabled",,,"2014 to 2019",24.851,21.973,27.904,846,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Higher working","seb","Lower working","disability","Not disabled",,,"2014 to 2019",29.177,27.67,30.714,3490,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","disability","Disabled",,,"2014 to 2019",19.436,15.586,24.183,348,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Higher professional","disability","Not disabled",,,"2014 to 2019",17.617,16.286,19.025,3043,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","disability","Disabled",,,"2014 to 2019",19.13,15.758,22.933,487,"Percent",
"in33","Occupational level of young people","disability_time_comparison","K02000001","country","United Kingdom","sec","Intermediate","seb","Lower professional","disability","Not disabled",,,"2014 to 2019",20.064,18.787,21.421,3627,"Percent",
