"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.168,0.133,0.203,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.251,0.219,0.283,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",25,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.299,0.273,0.325,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.449,0.423,0.475,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.521,0.5,0.542,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.181,0.15,0.212,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.268,0.239,0.296,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",26,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.317,0.293,0.34,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.47,0.445,0.494,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.54,0.52,0.56,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.194,0.166,0.222,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.284,0.258,0.309,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",27,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.334,0.312,0.355,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.489,0.466,0.511,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.557,0.538,0.576,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.207,0.182,0.231,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.299,0.276,0.322,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",28,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.35,0.33,0.369,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.506,0.485,0.527,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.572,0.554,0.589,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.218,0.196,0.241,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",29,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.313,0.292,0.334,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",29,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.364,0.346,0.382,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.522,0.502,0.541,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",29,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.585,0.568,0.601,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",30,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.23,0.209,0.25,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",30,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.326,0.306,0.345,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",30,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.377,0.361,0.394,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",30,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.535,0.517,0.554,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",30,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.596,0.58,0.612,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",31,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.24,0.221,0.259,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",31,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.337,0.319,0.355,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",31,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.389,0.373,0.405,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",31,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.547,0.53,0.565,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",31,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.605,0.59,0.621,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",32,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.249,0.231,0.267,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",32,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.347,0.33,0.365,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",32,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.399,0.383,0.414,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",32,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.557,0.54,0.574,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",32,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.613,0.598,0.628,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",33,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.257,0.239,0.274,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",33,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.356,0.339,0.373,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",33,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.407,0.392,0.423,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",33,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.566,0.549,0.582,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",33,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.619,0.604,0.633,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",34,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.264,0.247,0.281,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",34,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.363,0.346,0.38,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",34,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.414,0.399,0.429,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",34,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.572,0.556,0.588,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",34,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.623,0.608,0.637,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",35,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.269,0.252,0.286,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",35,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.368,0.351,0.385,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",35,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.419,0.404,0.434,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",35,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.577,0.561,0.593,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",35,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.625,0.61,0.64,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",36,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.273,0.256,0.29,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",36,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.372,0.355,0.389,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",36,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.422,0.407,0.437,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",36,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.58,0.563,0.596,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",36,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.626,0.611,0.641,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",37,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.276,0.258,0.294,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",37,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.374,0.356,0.392,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",37,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.424,0.409,0.439,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",37,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.581,0.564,0.598,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",37,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.625,0.61,0.64,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",38,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.277,0.259,0.296,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",38,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.374,0.356,0.393,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",38,"seb","Intermediate","sex","Women","year","2014 to 2016","2014 to 2025",0.424,0.408,0.439,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",38,"seb","Lower professional","sex","Women","year","2014 to 2016","2014 to 2025",0.58,0.563,0.598,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",38,"seb","Higher professional","sex","Women","year","2014 to 2016","2014 to 2025",0.622,0.607,0.638,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",39,"seb","Lower working","sex","Women","year","2014 to 2016","2014 to 2025",0.277,0.258,0.297,,"Predictive margins",
"in42","Occupational progression","seb","K02000001","country","United Kingdom","age",39,"seb","Higher working","sex","Women","year","2014 to 2016","2014 to 2025",0.373,0.353,0.393,,"Predictive margins",
