"ind_code","ind_name","area_type","area_code","area_name","time_period","seb","age","sex","category_type","category","category_type2","category2","value","sample_size","lci","uci","se","unit","value_note"
"DR21","Further education and training opportunities","Country","K02000001","England",2015,"Total","16-18","Total","Participation type","Other training (less overlaps)",NA,NA,4.763510743,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2014,"Total","16-18","Total","Participation type","Education and apprenticeships/WBL",NA,NA,82.40419181,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2014,"Total","16-18","Total","Participation type","In employment (not in education or training)",NA,NA,6.118375561,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2014,"Total","16-18","Total","Participation type","NEET",NA,NA,7.033462064,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2014,"Total","16-18","Total","Participation type","Other training (less overlaps)",NA,NA,4.44397057,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2013,"Total","16-18","Total","Participation type","Education and apprenticeships/WBL",NA,NA,81.82639705,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2013,"Total","16-18","Total","Participation type","In employment (not in education or training)",NA,NA,6.676770705,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2013,"Total","16-18","Total","Participation type","NEET",NA,NA,7.251466592,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2013,"Total","16-18","Total","Participation type","Other training (less overlaps)",NA,NA,4.245365655,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2012,"Total","16-18","Total","Participation type","Education and apprenticeships/WBL",NA,NA,79.787264,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2012,"Total","16-18","Total","Participation type","In employment (not in education or training)",NA,NA,7.055530225,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2012,"Total","16-18","Total","Participation type","NEET",NA,NA,8.885640163,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2012,"Total","16-18","Total","Participation type","Other training (less overlaps)",NA,NA,4.271565614,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2011,"Total","16-18","Total","Participation type","Education and apprenticeships/WBL",NA,NA,79.49378268,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2011,"Total","16-18","Total","Participation type","In employment (not in education or training)",NA,NA,6.796214776,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2011,"Total","16-18","Total","Participation type","NEET",NA,NA,9.753802082,NA,NA,NA,NA,"Percentage",NA
"DR21","Further education and training opportunities","Country","K02000001","England",2011,"Total","16-18","Total","Participation type","Other training (less overlaps)",NA,NA,3.956200465,NA,NA,NA,NA,"Percentage",NA
