"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","No",,,"2014-2024",5.931,5.246,6.681,4305,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower working","disability","Yes",,,"2014-2024",17.192,14.193,20.83,527,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","No",,,"2014-2024",3.578,3.074,4.176,4574,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher working","disability","Yes",,,"2014-2024",16.439,13.189,20.366,437,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","No",,,"2014-2024",3.959,3.478,4.484,5973,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Intermediate","disability","Yes",,,"2014-2024",9.999,7.673,13.001,528,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","No",,,"2014-2024",3.152,2.715,3.674,5348,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Lower professional","disability","Yes",,,"2014-2024",10.481,8.049,13.76,482,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","No",,,"2014-2024",2.97,2.501,3.507,4589,"Percent",
"in32","Unemployment","disability","K02000001","country","United Kingdom","unemp_binary","Unemployed","seb","Higher professional","disability","Yes",,,"2014-2024",9.221,6.628,12.538,403,"Percent",
