"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Higher professional","disability","Yes",,,"2014-2019",17.971,15.081,21.398,599,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Higher professional","disability","No",,,"2014-2019",7.815,7.143,8.529,5904,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Lower professional","disability","Yes",,,"2014-2019",25.205,22.289,28.306,830,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Lower professional","disability","No",,,"2014-2019",8.425,7.778,9.123,6705,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Intermediate","disability","Yes",,,"2014-2019",26.938,24.029,30.033,869,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Intermediate","disability","No",,,"2014-2019",10.238,9.536,11.001,6725,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Higher working","disability","Yes",,,"2014-2019",34.222,31.015,37.553,836,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Higher working","disability","No",,,"2014-2019",12.144,11.346,12.993,6167,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","disability","Yes",,,"2014-2019",42.402,39.729,45.123,1323,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","disability","No",,,"2014-2019",16.764,15.804,17.755,5729,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","Employment","seb","Higher professional","disability","Yes",,,"2014-2019",46.459,42.37,50.498,599,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","Employment","seb","Higher professional","disability","No",,,"2014-2019",56.014,54.735,57.283,5904,"Percent",
"in21","Destinations following the end of compulsory full-time education","disability_time_comparison","K02000001","country","United Kingdom","neet","Employment","seb","Lower professional","disability","Yes",,,"2014-2019",45.874,42.48,49.365,830,"Percent",
