"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2025",21.435,16.543,27.299,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Employment","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2025",29.135,24.882,33.788,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Education and training","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2025",50.114,44.966,55.258,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","ethnicity","Chinese",,,"2014-2025",17.798,12.066,25.465,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Employment","seb","Lower working","ethnicity","Chinese",,,"2014-2025",24.265,19.337,29.981,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Education and training","seb","Lower working","ethnicity","Chinese",,,"2014-2025",57.408,50.639,63.91,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","ethnicity","Indian",,,"2014-2025",19.118,16.013,22.662,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Employment","seb","Lower working","ethnicity","Indian",,,"2014-2025",32.55,29.404,35.862,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","Education and training","seb","Lower working","ethnicity","Indian",,,"2014-2025",47.331,43.86,50.828,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","neet","NEET","seb","Lower working","ethnicity","Pakistani",,,"2014-2025",21.387,18.44,24.662,,"Percent",
