"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Bedfordshire and Hertfordshire","degree_binary","1","itl2_adolescent_geo","Bedfordshire and Hertfordshire","quintile","5",,,"2018-2024",3.456,-0.009,0.078,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","degree_binary","1","itl2_adolescent_geo","Berkshire, Buckinghamshire and Oxfordshire","quintile","5",,,"2018-2024",2.668,-0.01,0.063,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cheshire","degree_binary","1","itl2_adolescent_geo","Cheshire","quintile","5",,,"2018-2024",6.47,0.01,0.119,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cornwall and Isles of Scilly","degree_binary","1","itl2_adolescent_geo","Cornwall and Isles of Scilly","quintile","3",,,"2018-2024",-0.741,-0.075,0.06,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cumbria","degree_binary","1","itl2_adolescent_geo","Cumbria","quintile","2",,,"2018-2024",-2.453,-0.09,0.041,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Derbyshire and Nottinghamshire","degree_binary","1","itl2_adolescent_geo","Derbyshire and Nottinghamshire","quintile","1",,,"2018-2024",-3.396,-0.073,0.005,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Devon","degree_binary","1","itl2_adolescent_geo","Devon","quintile","3",,,"2018-2024",-0.87,-0.059,0.042,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Dorset and Somerset","degree_binary","1","itl2_adolescent_geo","Dorset and Somerset","quintile","3",,,"2018-2024",-0.695,-0.056,0.042,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Anglia","degree_binary","1","itl2_adolescent_geo","East Anglia","quintile","1",,,"2018-2024",-3.763,-0.074,-0.001,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Wales","degree_binary","1","itl2_adolescent_geo","East Wales","quintile","4",,,"2018-2024",-0.059,-0.051,0.05,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Yorkshire and Northern Lincolnshire","degree_binary","1","itl2_adolescent_geo","East Yorkshire and Northern Lincolnshire","quintile","2",,,"2018-2024",-2.756,-0.082,0.027,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Eastern Scotland","degree_binary","1","itl2_adolescent_geo","Eastern Scotland","quintile","2",,,"2018-2024",-1.987,-0.06,0.02,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Essex","degree_binary","1","itl2_adolescent_geo","Essex","quintile","3",,,"2018-2024",-0.678,-0.048,0.034,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","degree_binary","1","itl2_adolescent_geo","Gloucestershire, Wiltshire and Bath/Bristol area","quintile","3",,,"2018-2024",-0.58,-0.042,0.03,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Greater Manchester","degree_binary","1","itl2_adolescent_geo","Greater Manchester","quintile","1",,,"2018-2024",-4.737,-0.083,-0.011,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Hampshire and Isle of Wight","degree_binary","1","itl2_adolescent_geo","Hampshire and Isle of Wight","quintile","1",,,"2018-2024",-5.239,-0.093,-0.012,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Herefordshire, Worcestershire and Warwickshire","degree_binary","1","itl2_adolescent_geo","Herefordshire, Worcestershire and Warwickshire","quintile","4",,,"2018-2024",1.618,-0.03,0.062,,"Percent","Random effect from a linear mixed-effects model"
