"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Higher professional","disability","Yes",,,"2014 to 2025 (combined)",6.153,4.587,8.085,785,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Higher professional","disability","No",,,"2014 to 2025 (combined)",2.827,2.398,3.312,5284,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Lower professional","disability","Yes",,,"2014 to 2025 (combined)",8.851,7.257,10.85,1023,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Lower professional","disability","No",,,"2014 to 2025 (combined)",4.124,3.648,4.671,6029,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Intermediate","disability","Yes",,,"2014 to 2025 (combined)",13.049,11.211,15.127,1188,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Intermediate","disability","No",,,"2014 to 2025 (combined)",9.63,8.948,10.367,6788,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Higher working","disability","Yes",,,"2014 to 2025 (combined)",19.265,16.869,21.963,959,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Higher working","disability","No",,,"2014 to 2025 (combined)",10.986,10.162,11.883,5194,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Lower working","disability","Yes",,,"2014 to 2025 (combined)",26.987,24.756,29.376,1459,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Lower level (below CSE grade 1)","seb","Lower working","disability","No",,,"2014 to 2025 (combined)",18.038,17.002,19.129,5116,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Higher professional","disability","Yes",,,"2014 to 2025 (combined)",8.228,6.493,10.487,785,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Higher professional","disability","No",,,"2014 to 2025 (combined)",5.02,4.45,5.647,5284,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Lower professional","disability","Yes",,,"2014 to 2025 (combined)",13.06,11.123,15.357,1023,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Lower professional","disability","No",,,"2014 to 2025 (combined)",7.483,6.835,8.181,6029,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Intermediate","disability","Yes",,,"2014 to 2025 (combined)",17.864,15.733,20.169,1188,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Intermediate","disability","No",,,"2014 to 2025 (combined)",10.979,10.246,11.749,6788,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Higher working","disability","Yes",,,"2014 to 2025 (combined)",21.366,18.849,24.137,959,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Higher working","disability","No",,,"2014 to 2025 (combined)",14.52,13.576,15.511,5194,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Lower working","disability","Yes",,,"2014 to 2025 (combined)",24.745,22.564,27.057,1459,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","O level, GCSE and equivalent","seb","Lower working","disability","No",,,"2014 to 2025 (combined)",17.157,16.144,18.23,5116,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Higher professional","disability","Yes",,,"2014 to 2025 (combined)",20.518,17.772,23.541,785,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Higher professional","disability","No",,,"2014 to 2025 (combined)",15.766,14.798,16.782,5284,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Lower professional","disability","Yes",,,"2014 to 2025 (combined)",23.452,20.919,26.204,1023,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Lower professional","disability","No",,,"2014 to 2025 (combined)",21.29,20.274,22.357,6029,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Intermediate","disability","Yes",,,"2014 to 2025 (combined)",27.849,25.346,30.523,1188,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Intermediate","disability","No",,,"2014 to 2025 (combined)",26.399,25.357,27.469,6788,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Higher working","disability","Yes",,,"2014 to 2025 (combined)",28.111,25.349,31.137,959,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Higher working","disability","No",,,"2014 to 2025 (combined)",30.846,29.592,32.123,5194,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Lower working","disability","Yes",,,"2014 to 2025 (combined)",25.622,23.426,27.971,1459,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","A level and equivalent","seb","Lower working","disability","No",,,"2014 to 2025 (combined)",30.132,28.889,31.423,5116,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Higher professional","disability","Yes",,,"2014 to 2025 (combined)",6.868,5.254,8.938,785,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Higher professional","disability","No",,,"2014 to 2025 (combined)",5.046,4.485,5.687,5284,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Lower professional","disability","Yes",,,"2014 to 2025 (combined)",6.876,5.408,8.61,1023,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Lower professional","disability","No",,,"2014 to 2025 (combined)",6.91,6.295,7.594,6029,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Intermediate","disability","Yes",,,"2014 to 2025 (combined)",6.956,5.633,8.625,1188,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Intermediate","disability","No",,,"2014 to 2025 (combined)",6.979,6.394,7.622,6788,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Higher working","disability","Yes",,,"2014 to 2025 (combined)",6.566,5.122,8.375,959,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Higher working","disability","No",,,"2014 to 2025 (combined)",7.772,7.071,8.548,5194,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Lower working","disability","Yes",,,"2014 to 2025 (combined)",6.656,5.449,8.081,1459,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","Further education below degree","seb","Lower working","disability","No",,,"2014 to 2025 (combined)",6.88,6.209,7.617,5116,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","First degree","seb","Higher professional","disability","Yes",,,"2014 to 2025 (combined)",36.198,32.83,39.664,785,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","First degree","seb","Higher professional","disability","No",,,"2014 to 2025 (combined)",46.454,45.11,47.817,5284,"Percent",
"in23","Highest qualification","disability","K02000001","country","United Kingdom","edu","First degree","seb","Lower professional","disability","Yes",,,"2014 to 2025 (combined)",31.052,28.277,34.038,1023,"Percent",
