"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher professional","highest_qualification","higher",,,"2014-2025",25.628,22.59,29.026,545,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Lower working","highest_qualification","higher",,,"2014-2025",7.069,5.225,9.424,414,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Higher working","highest_qualification","higher",,,"2014-2025",9.706,7.534,12.531,382,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Intermediate","highest_qualification","higher",,,"2014-2025",14.883,12.488,17.532,550,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Lower professional","highest_qualification","higher",,,"2014-2025",20.551,17.862,23.479,551,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Higher professional","highest_qualification","higher",,,"2014-2025",24.382,21.387,27.674,498,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Lower working","highest_qualification","higher",,,"2014-2025",5.49,3.923,7.659,365,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Higher working","highest_qualification","higher",,,"2014-2025",12.935,10.306,16.16,311,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Intermediate","highest_qualification","higher",,,"2014-2025",15.336,12.863,18.018,490,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Lower professional","highest_qualification","higher",,,"2014-2025",23.41,20.482,26.665,452,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Higher professional","highest_qualification","higher",,,"2014-2025",25.72,22.53,29.069,426,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Lower working","highest_qualification","higher",,,"2014-2025",5.709,4.102,7.925,310,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Higher working","highest_qualification","higher",,,"2014-2025",14.78,12.018,18.258,267,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Intermediate","highest_qualification","higher",,,"2014-2025",15.522,13.099,18.288,425,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Lower professional","highest_qualification","higher",,,"2014-2025",22.86,19.914,26.012,394,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Higher professional","highest_qualification","higher",,,"2014-2025",25.262,22.011,28.635,357,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Lower working","highest_qualification","higher",,,"2014-2025",7.131,5.381,9.511,340,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Higher working","highest_qualification","higher",,,"2014-2025",14.737,12.016,18.16,293,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Intermediate","highest_qualification","higher",,,"2014-2025",16.94,14.439,19.702,466,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Lower professional","highest_qualification","higher",,,"2014-2025",22.211,19.343,25.294,435,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Higher professional","highest_qualification","higher",,,"2014-2025",26.786,23.602,30.25,399,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Total","highest_qualification","higher",,,"2014-2025",10.947,9.977,12.021,3684,"Average","3-year moving average"
