"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Bedfordshire and Hertfordshire","degree_binary","1","itl2_adolescent_geo","Bedfordshire and Hertfordshire","quintile","4",,,"2018-2025",1.586,-2.383,5.554,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","degree_binary","1","itl2_adolescent_geo","Berkshire, Buckinghamshire and Oxfordshire","quintile","5",,,"2018-2025",2.265,-1.09,5.619,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cheshire","degree_binary","1","itl2_adolescent_geo","Cheshire","quintile","5",,,"2018-2025",6.337,1.22,11.453,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cornwall and Isles of Scilly","degree_binary","1","itl2_adolescent_geo","Cornwall and Isles of Scilly","quintile","3",,,"2018-2025",-0.025,-6.351,6.3,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Cumbria","degree_binary","1","itl2_adolescent_geo","Cumbria","quintile","2",,,"2018-2025",-1.865,-8.04,4.31,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Derbyshire and Nottinghamshire","degree_binary","1","itl2_adolescent_geo","Derbyshire and Nottinghamshire","quintile","1",,,"2018-2025",-3.561,-7.194,0.072,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Devon","degree_binary","1","itl2_adolescent_geo","Devon","quintile","2",,,"2018-2025",-1.128,-5.791,3.535,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Dorset and Somerset","degree_binary","1","itl2_adolescent_geo","Dorset and Somerset","quintile","2",,,"2018-2025",-1.527,-6.128,3.073,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Anglia","degree_binary","1","itl2_adolescent_geo","East Anglia","quintile","1",,,"2018-2025",-3.505,-6.941,-0.07,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Wales","degree_binary","1","itl2_adolescent_geo","East Wales","quintile","3",,,"2018-2025",-0.519,-5.175,4.137,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","East Yorkshire and Northern Lincolnshire","degree_binary","1","itl2_adolescent_geo","East Yorkshire and Northern Lincolnshire","quintile","1",,,"2018-2025",-3.021,-8.099,2.057,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Eastern Scotland","degree_binary","1","itl2_adolescent_geo","Eastern Scotland","quintile","2",,,"2018-2025",-2.407,-6.175,1.361,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Essex","degree_binary","1","itl2_adolescent_geo","Essex","quintile","3",,,"2018-2025",-0.62,-4.458,3.217,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","degree_binary","1","itl2_adolescent_geo","Gloucestershire, Wiltshire and Bath/Bristol area","quintile","2",,,"2018-2025",-1.462,-4.814,1.889,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Greater Manchester","degree_binary","1","itl2_adolescent_geo","Greater Manchester","quintile","1",,,"2018-2025",-3.743,-7.144,-0.342,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Hampshire and Isle of Wight","degree_binary","1","itl2_adolescent_geo","Hampshire and Isle of Wight","quintile","1",,,"2018-2025",-5.967,-9.717,-2.217,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Herefordshire, Worcestershire and Warwickshire","degree_binary","1","itl2_adolescent_geo","Herefordshire, Worcestershire and Warwickshire","quintile","5",,,"2018-2025",1.735,-2.568,6.038,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Highlands and Islands","degree_binary","1","itl2_adolescent_geo","Highlands and Islands","quintile","4",,,"2018-2025",0.446,-5.831,6.723,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Inner London - East","degree_binary","1","itl2_adolescent_geo","Inner London - East","quintile","5",,,"2018-2025",13.26,9.339,17.182,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Inner London - West","degree_binary","1","itl2_adolescent_geo","Inner London - West","quintile","5",,,"2018-2025",11.413,6.115,16.711,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Kent","degree_binary","1","itl2_adolescent_geo","Kent","quintile","2",,,"2018-2025",-1.774,-5.5,1.953,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Lancashire","degree_binary","1","itl2_adolescent_geo","Lancashire","quintile","4",,,"2018-2025",0.553,-3.615,4.72,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Leicestershire, Rutland and Northamptonshire","degree_binary","1","itl2_adolescent_geo","Leicestershire, Rutland and Northamptonshire","quintile","3",,,"2018-2025",-0.51,-4.404,3.384,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Lincolnshire","degree_binary","1","itl2_adolescent_geo","Lincolnshire","quintile","1",,,"2018-2025",-6.88,-12.207,-1.552,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Merseyside","degree_binary","1","itl2_adolescent_geo","Merseyside","quintile","3",,,"2018-2025",-0.066,-4.37,4.237,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","North Eastern Scotland","degree_binary","1","itl2_adolescent_geo","North Eastern Scotland","quintile","2",,,"2018-2025",-2.146,-8.43,4.139,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","North Yorkshire","degree_binary","1","itl2_adolescent_geo","North Yorkshire","quintile","5",,,"2018-2025",4.851,-0.402,10.103,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Northern Ireland","degree_binary","1","itl2_adolescent_geo","Northern Ireland","quintile","2",,,"2018-2025",-2.025,-5.607,1.558,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Northumberland, and Tyne and Wear","degree_binary","1","itl2_adolescent_geo","Northumberland, and Tyne and Wear","quintile","3",,,"2018-2025",-0.785,-4.923,3.354,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Outer London - East and North East","degree_binary","1","itl2_adolescent_geo","Outer London - East and North East","quintile","5",,,"2018-2025",6.025,2.169,9.881,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Outer London - South","degree_binary","1","itl2_adolescent_geo","Outer London - South","quintile","4",,,"2018-2025",0.527,-4.502,5.556,,"Percent","Random effect from a linear mixed-effects model"
"in23","Highest qualification","geography_caterpillar",,"ITL2","Outer London - West and North West","degree_binary","1","itl2_adolescent_geo","Outer London - West and North West","quintile","5",,,"2018-2025",11.045,6.965,15.126,,"Percent","Random effect from a linear mixed-effects model"
